Date,Text_clean
2020-12-28,CBBT Mind blowing potential here MERGING WITH WELL ESTABLISHED PKGINC PRIVATE COMAPNYUNH ZTS LLY JNJ MRK VRTX LH ABBV MDT BSX ISRG MCK SYK PFE CI TMO ALXN REGN AMGN VAR stock stocks StockMarket Investment investing HealthTech 
2020-12-28,Mondays Top Flow in healthcare sector Buy Flow amp Sell Flow UNH ZTS LLY JNJ MRK VRTX LH ABBV MDT BSX ISRG MCK SYK PFE CI TMO ALXN REGN AMGN VAR stock stocks StockMarket Investment investing HealthTech  
2020-12-28,INFY CccpKIBSX
2020-12-28,BSX DxCM breakouts
2020-12-28,Just scooped up some BSX and MDT   Diversifying some into the biotech
2020-12-28,bought to open BSX 15Jan2021 35 calls at 90
2020-12-28,nickelBack over 17kBSXAOUARNADD 
2020-12-28,Nickel and the Battery Boomnickel Consider researching BSX DYOR
2020-12-28,ONCS 10 PT Dawson JamesCVAC BNTX ALNY EBS VIR ADPT ARCT TBIO VXRT ATRA VBIV ALT DVAX IBIO HTBX TNXP NNVC PDSB TFX GOVX IGC MACK MRUS XNCR FPRX INCY AGIO GBT HALO ALKS KPTI CARA ZGNX TMO EW DXCM IDXX NVTA HZNP BMRN VRTX ABT MDT BSX 
2020-12-28,ONCS 10 PT Dawson JamesCVAC BNTX ALNY EBS VIR ADPT ARCT TBIO VXRT ATRA VBIV ALT DVAX IBIO HTBX TNXP NNVC PDSB TFX GOVX IGC MACK MRUS XNCR FPRX INCY AGIO GBT HALO ALKS KPTI CARA ZGNX TMO EW DXCM IDXX NVTA HZNP BMRN VRTX ABT MDT BSX 
2020-12-28,BSX open interest for maturity 12312020 High put3400 High call3700 PutCallRatio006 maxpain options  
2020-12-27,BSX options have the largest change in volume Free options screener 
2020-12-27,BRAV CEO To Announce Open Market Share Buy Back Program Before Friday GM BSX PEP CL INFY OAS TEVA DVN AKS WMT BHGE IBM ERFB
2020-12-26,BSX
2020-12-26,BSX technical alerts Cup with Handle Bollinger Band Squeeze 20 DMA Support and Narrow Range Bar  
2020-12-25,Popular XRPX LEA WPF MAS OGZPY ESPR BSX
2020-12-24,Thursdays Top Flow in healthcare sector Buy Flow amp Sell Flow ABT VRTX HUM ISRG BAX REGN CI CERN BSX DVA UNH JNJ AMGN PFE MRK SYK TMO BDX LLY ABBV stock stocks StockMarket Investment investing HealthTech  
2020-12-24,New patent application published for Hemostasis Clip Reduced Length Deployment Mechanism BSX 
2020-12-24,New patent application published for Propulsion System for Inertial Energy Transfer to Disrupt Vascular Lesions BSX 
2020-12-24,New patent application published for Medical Cleaning Valve BSX 
2020-12-24,New patent application published for Atherectomy System with Guidewire Detection BSX 
2020-12-24,New patent application published for Atherectomy System Adapted to Free a Stuck Atherectomy Burr BSX 
2020-12-24,New patent application published for Devices and Methods for Delivery of Medical Tools BSX 
2020-12-24,New patent application published for Plasma Creation via Nonaqueous Optical Breakdown of Laser Pulse Energy for Breakup of Vascular Calcium BSX 
2020-12-24,New patent application published for Balloon Surface Photoacoustic Pressure Wave Generation to Disrupt Vascular Lesions BSX 
2020-12-24,New patent application published for Hemostasis Clip Short System BSX 
2020-12-24,New patent application published for Transperineal Vapor Ablation Systems and Methods BSX 
2020-12-24,New patent application published for Penile Implant for Neophallus BSX 
2020-12-24,New patent application published for Attachment Plates and Implants for Penile Construction BSX 
2020-12-24,NVCN ABT MDT BSX EW Deals galore for a new generation of transcatheter mitral valves 
2020-12-24,20 DMA Support today CNI RDN MLM BCLI YALA FTOCU AYI HES LSXMK ALLE CLPR CPS RWT MMM NVAX BXS BSX CODX BLU CGIX  
2020-12-24,MDT EW ABT BSX Key players in this space have seen buyouts of every mitral valve company NVCN is next in 2021Even at 250M will be massive upside to current 15M valuation NVCN  
2020-12-24,NVCNCEO amp COO are industry veterans ABT BSXHigh likelihood they secure a buyout for TIARA Current valuation 15M Could see 1520X Upside for a cheap takeover 
2020-12-24,NVCNNEXT Pennybio to go BIGSimilar to SENSBest in class MVR TIARA device All companies in this have been bo for 250500MCEO Colen is Ex BSX COO Little is Ex ABTOPK has a stake in the co amp Chairman of Board Recent financing NVCN In this tape this 300 upside 
2020-12-24,A Study to Assess the Use of The Sentinel Device During Atrial Fibrillation Ablation  NCT04683692 BSX 
2020-12-24,Cardiogenic Shock Working Group Registry  NCT04682483 ABT BSX 
2020-12-24,HAS CEO To Announce Open Market Share Buy Back Program Before Friday GM BSX PEP CL INFY OAS TEVA DVN AKS WMT BHGE IBM ERFB
2020-12-24,Dec 24  Downtrend stocks in PM sessionAJQ HT8 AST VKA BSX MFG CAT Scan updates every 5 secsasx ausbiz
2020-12-24,GamePlan for Thursdayif strong think DKNG ROKU longif weak think FDX TWTR short 15ORB in   30ORB BSX PAYS PFE AMRN PLTR DIS IQ INSIDE 60ANCHOR PINS PLTRThe GoTo List
2020-12-24,Blackstone Minerals has strengthened and broadened its board of directors appointing Peter Plakidis in a nonexecutive position   ad ASX BSX 
2020-12-24,BSXSomeone lost the plot todayI am waiting at 355c just incase
2020-12-23,BSX 
