Date,Text_clean
2020-12-04,PK almost 80 from the long position  came to the end of the tunnel around 18 that I wrote here sold half the position that left amp the rest is for the dream for the reopening amp ATH 30 
2020-12-04,Top 15 REIT stocks with market cap over 1 billion today CLNY MAC SPG OHI STOR VTR PK IRM CLI MPW PEAK EXR REG LXP BDN 
2020-12-04,Top 15 REIT stocks with market cap over 1 billion in 10 days MAC PK SPG NRZ CLNY OHI RHP LADR OUT IRM ALEX BDN MFA MPW KIM 
2020-12-04,Top 15 REIT stocks with market cap over 1 billion in 60 days CLNY PK RHP MAC MFA ALEX SPG NRZ BRX HASI TWO LADR APLE KIM OUT 
2020-12-04, Check out PK
2020-12-04,Lowest PS among reits realestate VNQ1  IRON MOUNTAIN INCORP IRM 192  PARK HOTELS amp RESORT PK 2623  WEYERHAEUSER COMPANY WY 3074  POTLATCHDELTIC CORPO PCH 3335  AMERICOLD REALTY TRU COLD 356
2020-12-03,When people said you were crazy for putting a hefty sum of money into PK at 7share in March and now you see it climbing up past 17share less then a year later Just wait to see where it goes when they reinstate their dividend  
2020-12-03,PK holding forever I cant wait to see the dividend back 
2020-12-03,Midday X Abv 5Day price channel with highest  above the opening 30min high amp trading range gt 80 Min 5 Vol 750K Opt Vol in any strike 250 REV KIRK RADA CRSP PAGP EVRI PRTS NCLH SAVE FLR CNK RL NLSN PAA WPX SPG PK SYY PACB TCOM MAR GE IVZ PVH 
2020-12-03,These stocks on fire working the steps higher Just a few examples NCLH MGM DAL PK stunning cap gains and also some were great yield locks at lower prices 9 handle PK was ticket lil frothy now but raising stop gets your done
2020-12-03,Top 25 REIT stocks with market cap over 1 billion in 60 days CLNY PK RHP MFA HASI ALEX IIPR NRZ MAC SPG TWO LADR APLE BRX KIM OUT OHI STOR DEI REG UDR TCO GLPI NLY VTR 
2020-12-03,Bullish setups I like going into tomorrowZUMZ SE SONO SHAK TEAM RPD EXPE PDD JMIA USB FTCH IQ PK WW NTLA MGM LOB WYNN UBER
2020-12-02,Here is an update of my stock simulator game I opened at the beginning of August These are stocks I just purchased and not touched Crazy LUV CRWD BYND SLB PK BA 
2020-12-02,Rose Above Previous Days High today PRSP KIM PK TBC QVCC CBOE TECTP ABG CLDT LB OOMA AZEK TRGP WMC RPAI REG MANT MOGA HVT TVE  
2020-12-02,AHT After hours  We will soon see  PK rising already
2020-12-02, Good value now in AHH BDN PK BHR
2020-12-02,Top 25 REIT stocks with market cap over 1 billion in 60 days RHP PK CLNY MFA HASI IIPR ALEX NRZ LADR TWO SPG MAC APLE BRX KIM STOR OHI OUT DEI NLY GLPI REG TCO UDR VTR 
2020-12-02,Top 25 REIT stocks with market cap over 1 billion in 10 days PK MAC RHP NRZ LADR MFA SPG APLE HASI IRM NLY OHI CCI BDN OUT CLNY MPW IIPR TCO GLPI ALEX GNL STOR CLI AMT 
2020-12-02,Top 25 REIT stocks with market cap over 1 billion in 5 days APLE PK OHI LADR IRM HASI AMT ADC PSA CCI CLNY EXR RHP OUT MPW BDN MAA STOR DEA PLD MFA NLY VNQ IIPR EQIX 
2020-12-02,Top 25 REIT stocks with market cap over 1 billion in 2 days EXR PSA IRM CCI APLE EQIX OHI GLPI AMT MPW ADC PK MAA DOC VTR VNQ LXP GNL TCO OUT CLNY AVB EQC PLD RHP 
2020-12-02,Top 25 REIT stocks with market cap over 1 billion today LADR OHI PK APLE SPG PEAK KIM BDN BRX REG EQIX AMT CCI TWO GNL LXP DEI OUT MPW DOC ALEX MFA VNQ NRZ GLPI 
2020-12-01,My current portfolioALB AMZN BHP EADSF FCX MAXR MELI MSFT NNDM OGZPY PK SE TEAM XIACY BitcoinIll do these at the beginning of the month from now on so itll be easier to track my portfolio Unsure how to order them Alphabetical By size
2020-12-01,Resumen de Noviembre2020  en mi carteraglobal 1765 en la personal que es mas especulativa 27 ytd 9 espectacular la subida este mes me he desecho de una parte de PK practicamente a 0 LTHM Vendo la mitad con un 120 y ARB con 80 me quito 13 tmb seguimos 
2020-11-29,PK has a Quick Ratio of 482 indicating it is financially healthy  
2020-11-28,PK PLYA  Video breakdown REQUEST   LOOKS LIKE AN AMAZING BUY Heavy watch on these ones
2020-11-28,Trade idea PYLA PK BREAKDOWN REQUEST Video breakdown on PK PYLA  
2020-11-28,PYLA PK BREAKDOWN REQUEST  PK chart 
2020-11-27,PK red
2020-11-27,PK PKKFF Peak Records 15M Revenue in Q3 on Pace to Exceed 40M YearEnd Target  via  ddtg stocks momentum
2020-11-27,PK 17 already 70 from the long position  hope to see the end of the tunnel around 18 to take more profit home  
2020-11-26,Tomrrows watchlist for NYSE NASDAQ between 10 and 20 AAL AEO ANGI APA APXT AQN AUPH BRMK CLDR CLF COMM CPE CYTK DBX FULC GE GIK GME GOGO GTHX HCAC HEAR HOME IPOC KNDI LCA LGVW LXP M MAC MGNI MNSO MT OVV PBR PK PRTS QRTEA RAD RMG
2020-11-26,My current portfolioALB AMZN BHP EADSF FCX MAXR MSFT NNDM OGZPY PK SE TEAM VWAGY XIACY BitcoinConsidering some changes going into next year Will post updates
2020-11-26,pK8gnkYbzampqQ
2020-11-26,RevPar Tracker  4Q20 APLE INN XHR BHR AHT RLJ CLDT PEB HST HT DRH SHO PK 
2020-11-26,invest12 Im in ccl coty sabr pk for recovery
2020-11-25,Check out what the  big boys doing with their money during this sector swap time Follow the money  JWN M   BAC WFC C AFIN AAL UA SAV LUV DAL  CCL NCLH  PK HLT 
2020-11-25,  PK  naja es gibt wesentlich lukrativere Unternehmensanteile als Park Hotels amp Resorts Inc  Mal sehen wie das AirBnBIPO gelingt und die sich ggber BKNG HLT oder MAR durchsetzen u behaupten knnen
2020-11-25,  Absolutely  I went on a buying spree of these upon lockdown in March  holding thru March 2021 Ive doubled and tripled already  hotel REIT charts all look the same with PK being my best performing 5 buy
2020-11-25,Travel and cruisers dumpingMAR WYNN CCL RCL PK H NCLH
2020-11-25,PK Jan 2021 update  
2020-11-24,update on these below buys from about 2 months ago Hope you all took advantageMELI 98900 gt 1420PK 890 gt 1690REML 350 gt 544MNKD 182 gt 310AAPL 10572 gt 11425AMZN 296850 gt 3110WYNN 6950 gt 10000SPAQ  FSR 1260 gt 1637MO 3775 gt4100 
2020-11-24,HSC Argus BuygtgtHold ICL Stephens OverweightgtgtEqualWeight 550 K Credit Suisse OutperformgtgtNeutral 77gtgt68KMI Wolfe Research Peer PerformgtgtUnderperform 13gtgt14KNX BofA Securities BuygtgtNeutral MTN Janney BuygtgtNeutral PK Raymond James OutperformgtgtMkt Perform
2020-11-24,GPS JP Morgan NeutralgtgtOverweight 30 MAN BMO Capital Markets Market PerformgtgtOutperform 76gtgt100PK Jefferies HoldgtgtBuy 11gtgt22PNC UBS SellgtgtNeutral 88gtgt122PNNT Keefe Bruyette Mkt PerformgtgtOutperform 4gtgt525
2020-11-24,3 PeregrineUpgrades Mon 23 Nov 20PK  Jefferies  Hold  Buy  22RHI  BMO Capital Markets  Market Perform  Outperform  71ROK  Morgan Stanley  EqualWeight  Overweight  288TBI  BMO Capital Markets  Market Perform  Outperform  24
2020-11-23,LodgingREIT analyst Bill Crow published on the recent strong stock performance from lodging names on vaccine news offset by lockdowns due to COVID cases surging and the effect on PK based on its market exposures and RLJ some of whose investment plans have been deferred
2020-11-23,Highest dividend yield  among reits realestate VNQ1  PARK HOTELS amp RESORT PK 20252  IRON MOUNTAIN INCORP IRM 9593  OMEGA HEALTHCARE INV OHI 7774  SABRA HEALTH CARE RE SBRA 7115  SPIRIT REALTY CAPITA SRC 695
2020-11-23,RLJ PK  Park Hotels RLJ Lodging continue gains despite RayJay downgrade 
2020-11-23,RLJ PK  Park Hotels RLJ Lodging continue gains despite RayJay downgrade 
