Date,Text_clean
2020-11-22,Top gainer 119AINCPACWATROGWBLNCMTBWEXFTIFHBOXMNEXCHXTXMDEXPEKRGCALFUNWTISUPLCEZIONSHOICPTREPHCAAPWALAFINFIMURSTXSSPRMROWRIHLXBCEIEWBCCARPFGCTWIMRLNAGSCLBOXYPSXCNQPDCEAMTBUSPHPBCT
2020-11-22,AMTBs price moved above its 50day Moving Average on November 9 2020 View odds for this and other indicators  AmerantBancorp stockmarket stock technicalanalysis money trading investing daytrading news today 
2020-11-21,AMTB is on the move with significant price changes 325  
2020-11-20,Amerant Bancorp Commences Modified Dutch Auction Tender Offer to Repurchase up to 500 Million of its Class B Common Stock AMTB 
2020-11-20,Rose Above Previous Days High today HYMB ACIW CPAH GMLP FRG PRAX MEXX VALT WANT UJAN ACGLP AMOT AMTB CMSA ARKR PTMN UPW UJUL UMAR SNX  
2020-11-20,Amerant Bancorp AMTB AMTBB Commences Modified Dutch Auction Tender Offer to Repurchase up to 500 Million of its Class B Common Stock  Amerant Bancorp IncIt looks like someone listened to Brother Stilwell Thank you both 
2020-11-20,A Form 8K PressNews Current Report filing has been made with the SEC  AMTB AMTBB Amerant Bancorp Inc  
2020-11-20,AMTB NASDAQ  8K  Amerant Bancorp Inc  BA00  BidAsk Size00  Volume12147  AverageVol25140  Outstanding0 
2020-11-20,AMTB Amerant Bancorp Inc Commences Modified Dutch Auction Tender Offer to Repurchase up to 500 Million of its Class B Common Stock 
2020-11-20,AMTB NEW ARTICLE  Amerant Bancorp Inc Commences Modified Dutch Auction Tender Offer to Repurchase up to 500 Million of its Class B Common Stock  Get all the latest AMTB related news here   
2020-11-19,AMTBs price moved above its 50day Moving Average on November 9 2020 View odds for this and other indicators  AmerantBancorp stockmarket stock technicalanalysis money trading investing daytrading news today 
2020-11-19,If you invest 1000 in AMTB today at 1291 per share and the stock prices rebound back to prepandemic prices at 1930 your investment would be worth 149497 Thats 49 growth and 49497 profit  See more   ESCA MUFG MOH NMRD JP 
2020-11-18,AMTBs 10day Moving Average crossed above its 50day Moving Average on November 11 2020 View odds for this and other indicators  AmerantBancorp stockmarket stock technicalanalysis money trading investing daytrading news today 
2020-11-18,AMTB the valuation looks good   487  change recently 
2020-11-17,AMTB in 2701 Uptrend growing for three consecutive days on November 10 2020 View odds for this and other indicators  AmerantBancorp stockmarket stock technicalanalysis money trading investing daytrading news today 
2020-11-16,Rose Above Upper Bollinger Band today CORT SNEX SUNS STBA TVTY TWCTU SP UBSI SUSB RGP GIII REG AMTB AMST AMUB AMU TRMK TSC TRST ANGO  
2020-11-16,AMTB in 2701 Uptrend growing for three consecutive days on November 10 2020 View odds for this and other indicators  AmerantBancorp stockmarket stock technicalanalysis money trading investing daytrading news today 
2020-11-14,AMTB in Downtrend its price expected to drop as it breaks its higher Bollinger Band on November 9 2020 View odds for this and other indicators  AmerantBancorp stockmarket stock technicalanalysis money trading investing daytrading news today 
2020-11-13,Rose Above Previous Days High today OTIC PATI GOOG PCQ GSLC JILL PLBC GWPH FBIO IYE NBIX AMTB BHP SCHX ANIX LXU EYEG BAF FYT BHFAL  
2020-11-13,AMTB Holding this one for the long haul 478   
