Date,Text_clean
2020-06-10,BFA  8K  Brown Forman   10 Jun 425pm Departure of Directors or Certain Officers Election of DirectorsBFA 8K BrownForman News
2020-06-10,BFA BrownForman Announces Organizational Changes 
2020-06-10,BFA 15s delayed Issued Press Release on June 10 080000 BrownForman Announces Organizational Changes 
2020-06-09,BFA BrownForman Reports Fiscal 2020 Results 
2020-06-09,A Form 8K Current Report filing has been made with the SEC  BFB BFA BROWN FORMAN CORP BROWN FORMAN CORP 
2020-06-09,BFA 15s delayed Issued Press Release on June 09 080000 BrownForman Reports Fiscal 2020 Results 
2020-06-08,Earnings happening tomorrow20200609 BFBBFACHWYTIFFIVE
2020-06-08,Major National Brand Company Owner amp Managers Touring Our Facility TodayINKW KO COKE PEP NSRGY SBUX DEO UL STZ KDP TAP CPB BFB BFA KHC MNST TSRYY SJM DVDCY BTVCY LASDF FIZZ CCGGY CGPZF FARM BREW HAINCOKE  KP  
2020-06-07,Earnings this week20200608 COUPCASYTHOSFIXBMA20200609 BFBBFACHWYTIFFIVE20200610 KFYUNFIOXMGESAZRE20200611 ADBELULUPVHJWBJWA20200612 BITAHOFTPRTYONCSHX
2020-06-04,BFA BFBNew Insider Filing on BROWN FORMAN CORPsSVPPres International DivTHOMAS HINRICHS
2020-06-04,BFA BFBNew Insider Filing on BROWN FORMAN CORPsDirectorMARSHALL FARRER
2020-06-04,BFA BFBNew Insider Filing on BROWN FORMAN CORPsSVP Chief Production OfficerALEJANDRO A ALVAREZ
2020-06-04,BFA BFBNew Insider Filing on BROWN FORMAN CORPsSVPPresident USA amp CanadaJOHN V HAYES
2020-06-04,BFA BFBNew Insider Filing on BROWN FORMAN CORPsSVP Chief Brands OfficerMATIAS BENTEL
2020-06-04,BFA BFBNew Insider Filing on BROWN FORMAN CORPsPresident amp CEOLAWSON E WHITING
2020-06-04,BFA BFBNew Insider Filing on BROWN FORMAN CORPsEVP Chief Financial OfficerJANE C MORREAU
2020-06-04,BFA BFBNew Insider Filing on BROWN FORMAN CORPsDirectorSTUART R BROWN
2020-06-04,BFA BFBNew Insider Filing on BROWN FORMAN CORPsDirectorAUGUSTA BROWN HOLLAND
2020-06-04,BFA BFBNew Insider Filing on BROWN FORMAN CORPsSVP Chief Diversity OfficerCHABERT RALPH E DE
2020-06-04,BFA BFBNew Insider Filing on BROWN FORMAN CORPsSVP Chief HR OfficerKIRSTEN M HAWLEY
2020-06-03,BFA BFBNew Insider Filing on BROWN FORMAN CORPsEVP Gen Counsel and SecretaryMATTHEW E HAMEL
2020-05-21,BFA 15s delayed Issued Press Release on May 21 170500 BrownForman Declares Cash Dividend 
2020-05-01,BFA BFBNew Insider Filing on BROWN FORMAN CORPsDirectorCAMPBELL P BROWN
2020-05-01,BFA BFBNew Insider Filing on BROWN FORMAN CORPsEVP Gen Counsel and SecretaryMATTHEW E HAMEL
2020-04-29,BFA BFBNew Insider Filing on BROWN FORMAN CORPsSVPPresident USA amp CanadaJOHN V HAYES
2020-04-23,BFA BFBNew Insider Filing on BROWN FORMAN CORPsDirectorMARSHALL FARRER
2020-03-24,People will give up a lot when things get tough but most wont give up their boozeSTZ DEO BFA 
2020-03-23,BFA BrownForman Corporation Today Announced a Donation of 1 Million to COVID19 Response Funds 
2020-03-13,BFA MEDIA ADVISORY BrownForman Temporarily Closes Distillery and Winery Visitor Centers 
2020-03-13,BFA Issued Press Release on March 13 150100 MEDIA ADVISORY BrownForman Temporarily Closes Distillery and Winery Visitor Centers 
2020-03-13,MEDIA ADVISORY BrownForman Temporarily Closes Distillery and Winery Visitor Centers BFA BFB 
2020-03-12,Willamette Valley Vineyards BFA Cut to Underweight at Morgan Stanley  markets
2020-03-11,Willamette Valley Vineyards BFA Rating Lowered to Underweight at Morgan Stanley 
2020-03-11,Willamette Valley Vineyards BFA Rating Lowered to Underweight at Morgan Stanley 
2020-03-11,Willamette Valley Vineyards BFA Rating Lowered to Underweight at Morgan Stanley  stocks
2020-03-11,Willamette Valley Vineyards BFA Rating Lowered to Underweight at Morgan Stanley 
2020-03-04,BFA  BROWN FORMAN files form 10Q 
2020-03-04,BFA BrownForman Reports YeartoDate Results Revises FullYear Outlook 
2020-03-04,BFA  BROWN FORMAN files form 8K  Financial Statements and Exhibits Results of Operations and Financial Condition 
2020-03-04,BFA Issued Press Release on March 04 074500 BrownForman Reports YeartoDate Results Revises FullYear Outlook 
2020-03-04,BrownForman Reports YeartoDate Results Revises FullYear Outlook BFA BFB 
2020-02-25,BFA  BROWN FORMAN files form 8K  Financial Statements and Exhibits Changes in Registrants Certifying Accountant 
2020-02-18,BrownForman Third Quarter Earnings Release and Conference Call Scheduled for March 4 2020 BFA BFB 
2020-02-14,BFA Issued Press Release on February 13 162300 BrownForman Third Quarter Earnings Release and Conference Call Scheduled for March 4 2020 
