ticker,date,totalvol,retailvol
FB,5/25/2021,16436965,7431616
FB,5/26/2021,9686917,3608340
FB,5/27/2021,20477726,7020832
FB,5/28/2021,12037430,3612270
FB,6/1/2021,11765906,4198715
FB,6/2/2021,11654275,4731373
FB,6/3/2021,12610788,4635842
FB,6/4/2021,13289383,5675411
FB,6/7/2021,20136707,9351939
FB,6/8/2021,14580464,6096595
FB,6/9/2021,13727946,6224883
FB,6/10/2021,13240229,6084507
FB,6/11/2021,13587916,6574337
FB,6/14/2021,12250799,5557705
FB,6/15/2021,15795226,6742271
FB,6/16/2021,17232157,6992853
FB,6/17/2021,17794080,7430868
FB,6/18/2021,23039457,8875195
FB,6/21/2021,11337522,4923218
FB,6/22/2021,15345299,7103928
FB,6/23/2021,14817824,6586207
FB,6/24/2021,12329096,5340555
FB,6/25/2021,14594444,5890280
FB,6/28/2021,29156132,13031832
FB,6/29/2021,21417305,10332337
FB,6/30/2021,15107514,6110200
FB,7/1/2021,17137021,7978626
FB,7/2/2021,11524614,4518835
FB,7/6/2021,13488455,5895654
FB,7/7/2021,14218866,6482425
FB,7/8/2021,14406457,5859418
FB,7/9/2021,13018694,4816922
FB,7/12/2021,10018624,3772030
FB,7/13/2021,11455963,4097127
FB,7/14/2021,13894221,4874379
FB,7/15/2021,14781594,5145169
FB,7/16/2021,11026093,4019509
FB,7/19/2021,14372345,5423336
FB,7/20/2021,11024277,3539052
FB,7/21/2021,9279657,3167206
FB,7/22/2021,12385441,4271587
FB,7/23/2021,33694328,13975521
FB,7/26/2021,14925222,6134684
FB,7/27/2021,15705447,6057703
FB,7/28/2021,29676910,10612012
FB,7/29/2021,33413244,15286702
FB,7/30/2021,15976179,5870686
FB,8/2/2021,13180439,5241325
FB,8/3/2021,12406054,4560727
FB,8/4/2021,14180572,6006320
FB,8/5/2021,10247207,4002473
FB,8/6/2021,8925017,3692156
FB,8/9/2021,7798872,2790469
FB,8/10/2021,7469878,2643684
FB,8/11/2021,8400332,3419828
FB,8/12/2021,7175206,2512137
FB,8/13/2021,7195724,2725432
FB,8/16/2021,11232269,4333355
FB,8/17/2021,12328737,4600597
FB,8/18/2021,10042381,4255208
FB,8/19/2021,12004535,4416307
FB,8/20/2021,8697667,2958948
FB,8/23/2021,10942007,4161433
FB,8/24/2021,9235148,3792604
FB,8/25/2021,9684519,4486595
FB,8/26/2021,7888683,2890149
FB,8/27/2021,11219142,4451037
FB,8/30/2021,13547261,6185755
FB,8/31/2021,12345350,4678528
FB,9/1/2021,11567163,4393402
FB,9/2/2021,14838274,5854723
FB,9/3/2021,7511356,2731153
FB,9/7/2021,10798920,4180920
FB,9/8/2021,11067166,3921797
FB,9/9/2021,9098941,3491171
FB,9/10/2021,11549595,4087070
FB,9/13/2021,13026275,5197251
FB,9/14/2021,8711569,2964580
FB,9/15/2021,17940297,6386588
FB,9/16/2021,11934217,3709993
FB,9/17/2021,26298966,8550970
FB,9/20/2021,19822772,6661544
FB,9/21/2021,11751917,4334941
FB,9/22/2021,43692859,17129664
FB,9/23/2021,21806264,8528799
FB,9/24/2021,18801933,7868811
FB,9/27/2021,15205843,5761937
FB,9/28/2021,21710286,8536373
FB,9/29/2021,14452241,5081425
FB,9/30/2021,16547094,5720711
FB,10/1/2021,14905311,4633460
FB,10/4/2021,42884975,19372200
FB,10/5/2021,35377947,17826423
FB,10/6/2021,26443010,13125540
FB,10/7/2021,28307456,11333707
FB,10/8/2021,15946110,6390747
FB,10/11/2021,14708224,6996089
FB,10/12/2021,31658684,16401859
FB,10/13/2021,14761470,6388471
FB,10/14/2021,14302154,5460315
FB,10/15/2021,21596370,8746639
FB,10/18/2021,21585018,9073856
FB,10/19/2021,18786316,8283100
FB,10/20/2021,13639465,5423567
FB,10/21/2021,16354423,5333607
FB,10/22/2021,35224543,13782748
FB,10/25/2021,38408957,14169915
FB,10/26/2021,65654043,29622956
FB,10/27/2021,29971761,12850728
FB,10/28/2021,50806840,23741023
FB,10/29/2021,37059384,18485891
FB,11/1/2021,31518885,15679521
FB,11/2/2021,28352966,12110618
FB,11/3/2021,20786502,9416892
FB,11/4/2021,22495281,9451131
FB,11/5/2021,26872817,11347463
FB,11/8/2021,18342458,7744528
FB,11/9/2021,17556721,5954360
FB,11/10/2021,21872605,8431951
FB,11/11/2021,12376563,4889266
FB,11/12/2021,25414311,13416761
FB,11/15/2021,25076603,11420042
FB,11/16/2021,18181106,7682667
FB,11/17/2021,13602812,5583189
FB,11/18/2021,17487235,6753877
FB,11/19/2021,26488541,12524746
FB,11/22/2021,27116811,13022464
AAPL,1/2/2018,102223736,37123044
AAPL,1/3/2018,118071596,47231784
AAPL,1/4/2018,89738388,27921208
AAPL,1/5/2018,94640072,33335680
AAPL,1/8/2018,82271064,30724084
AAPL,1/9/2018,86335988,29217476
AAPL,1/10/2018,95839580,36612432
AAPL,1/11/2018,74670916,29105404
AAPL,1/12/2018,101672320,33739040
AAPL,1/16/2018,118263788,46667112
AAPL,1/17/2018,137547344,53439752
AAPL,1/18/2018,124773408,51229328
AAPL,1/19/2018,129700268,52650088
AAPL,1/22/2018,108434204,40560940
AAPL,1/23/2018,130756584,52950748
AAPL,1/24/2018,204420360,82741012
AAPL,1/25/2018,166116016,66719096
AAPL,1/26/2018,156572044,63146792
AAPL,1/29/2018,202561624,87265784
AAPL,1/30/2018,184192740,66413136
AAPL,1/31/2018,129915720,46832584
AAPL,2/1/2018,188923148,66762588
AAPL,2/2/2018,346375300,130398976
AAPL,2/5/2018,290954088,108230224
AAPL,2/6/2018,272975352,93710288
AAPL,2/7/2018,206434320,66676076
AAPL,2/8/2018,217562064,68396416
AAPL,2/9/2018,282690432,104445676
AAPL,2/12/2018,243278156,76921612
AAPL,2/13/2018,130196652,47338156
AAPL,2/14/2018,162579732,51907120
AAPL,2/15/2018,204588684,80874380
AAPL,2/16/2018,160704364,58552512
AAPL,2/20/2018,135722160,48893324
AAPL,2/21/2018,149886492,53426980
AAPL,2/22/2018,123967760,43594576
AAPL,2/23/2018,135249440,45771564
AAPL,2/26/2018,152648696,58221196
AAPL,2/27/2018,155712500,53373264
AAPL,2/28/2018,151128552,65934008
AAPL,3/1/2018,195207880,72587232
AAPL,3/2/2018,153815800,52065660
AAPL,3/5/2018,113605464,40694676
AAPL,3/6/2018,95154024,31345988
AAPL,3/7/2018,126813848,41591784
AAPL,3/8/2018,95096428,32469564
AAPL,3/9/2018,128740648,40089004
AAPL,3/12/2018,128828324,41794032
AAPL,3/13/2018,126774116,45304384
AAPL,3/14/2018,117473424,39414552
AAPL,3/15/2018,90975192,29876368
AAPL,3/16/2018,157618752,47037836
AAPL,3/19/2018,133787084,42878228
AAPL,3/20/2018,78597400,26461044
AAPL,3/21/2018,148219740,54467212
AAPL,3/22/2018,165963068,56410524
AAPL,3/23/2018,164115136,50066076
AAPL,3/26/2018,150164944,49260972
AAPL,3/27/2018,163690316,60022424
AAPL,3/28/2018,166674180,45636952
AAPL,3/29/2018,153594020,47935444
AAPL,4/2/2018,150347164,44932800
AAPL,4/3/2018,121112184,40292044
AAPL,4/4/2018,138421956,42834388
AAPL,4/5/2018,107732788,38166076
AAPL,4/6/2018,140021160,46566024
AAPL,4/9/2018,116070872,39716704
AAPL,4/10/2018,114456964,35992776
AAPL,4/11/2018,89726560,30639332
AAPL,4/12/2018,91557140,31536680
AAPL,4/13/2018,100497020,42850000
AAPL,4/16/2018,86313680,27802784
AAPL,4/17/2018,106421768,40424760
AAPL,4/18/2018,83018152,31162636
AAPL,4/19/2018,139235200,49549380
AAPL,4/20/2018,261964560,105817288
AAPL,4/23/2018,146061908,55685108
AAPL,4/24/2018,134768068,45438436
AAPL,4/25/2018,113528336,37436548
AAPL,4/26/2018,111852056,38125748
AAPL,4/27/2018,142623356,51198900
AAPL,4/30/2018,169709696,72414920
AAPL,5/1/2018,214277504,80571088
AAPL,5/2/2018,266157484,106276224
AAPL,5/3/2018,136272720,50028392
AAPL,5/4/2018,224805268,95626216
AAPL,5/7/2018,169805692,80629924
AAPL,5/8/2018,113611108,49590252
AAPL,5/9/2018,92844964,33323696
AAPL,5/10/2018,111957156,46888836
AAPL,5/11/2018,104848884,41543288
AAPL,5/14/2018,83115088,35909196
AAPL,5/15/2018,94780636,33042124
AAPL,5/16/2018,76732256,29758284
AAPL,5/17/2018,69176116,29668028
AAPL,5/18/2018,73190912,28317768
AAPL,5/21/2018,73603148,29227152
AAPL,5/22/2018,60962816,24016472
AAPL,5/23/2018,80233660,27941216
AAPL,5/24/2018,92935900,38001936
AAPL,5/25/2018,69843852,23500516
AAPL,5/29/2018,90056300,28639660
AAPL,5/30/2018,74762188,24928768
AAPL,5/31/2018,109931172,33605108
AAPL,6/1/2018,93770040,29319184
AAPL,6/4/2018,105064696,40029692
AAPL,6/5/2018,86263852,34677736
AAPL,6/6/2018,83734476,29107180
AAPL,6/7/2018,85388720,32877976
AAPL,6/8/2018,106627196,37608640
AAPL,6/11/2018,73233840,29310428
AAPL,6/12/2018,67644564,25680380
AAPL,6/13/2018,86553572,31821900
AAPL,6/14/2018,86440296,30652036
AAPL,6/15/2018,246876640,63514636
AAPL,6/18/2018,73939460,25605052
AAPL,6/19/2018,134313820,49788232
AAPL,6/20/2018,82514804,29568464
AAPL,6/21/2018,102847592,29310856
AAPL,6/22/2018,108801788,39229936
AAPL,6/25/2018,126652384,37094260
AAPL,6/26/2018,98276804,32130544
AAPL,6/27/2018,101141312,33910008
AAPL,6/28/2018,69460940,18876868
AAPL,6/29/2018,90950664,31937072
AAPL,7/2/2018,70925372,25378052
AAPL,7/3/2018,55819224,18170420
AAPL,7/5/2018,66416992,22210344
AAPL,7/6/2018,69940980,21986724
AAPL,7/9/2018,79026536,30315824
AAPL,7/10/2018,63756596,23589452
AAPL,7/11/2018,75325880,23837932
AAPL,7/12/2018,72164524,24705224
AAPL,7/13/2018,50079168,17720348
AAPL,7/16/2018,60172440,21982972
AAPL,7/17/2018,62138092,21136320
AAPL,7/18/2018,65573524,22693104
AAPL,7/19/2018,81147008,27257200
AAPL,7/20/2018,82824168,21536940
AAPL,7/23/2018,63957460,23480712
AAPL,7/24/2018,74791592,25566012
AAPL,7/25/2018,67321312,19980596
AAPL,7/26/2018,76303856,25839352
AAPL,7/27/2018,96095888,32139596
AAPL,7/30/2018,84118140,31017544
AAPL,7/31/2018,157492152,51245044
AAPL,8/1/2018,271742864,112340536
AAPL,8/2/2018,249616048,106025948
AAPL,8/3/2018,133789584,58686476
AAPL,8/6/2018,101701548,36734396
AAPL,8/7/2018,102349548,40376444
AAPL,8/8/2018,90101948,33656380
AAPL,8/9/2018,93970504,39432308
AAPL,8/10/2018,98444808,33434276
AAPL,8/13/2018,103563520,37338300
AAPL,8/14/2018,82992040,32501828
AAPL,8/15/2018,115230256,39604144
AAPL,8/16/2018,114001468,45549856
AAPL,8/17/2018,141707988,58253716
AAPL,8/20/2018,121150780,56346688
AAPL,8/21/2018,104639020,44195416
AAPL,8/22/2018,76072524,31150012
AAPL,8/23/2018,75532896,28067740
AAPL,8/24/2018,73905424,28358248
AAPL,8/27/2018,82100468,32366924
AAPL,8/28/2018,91107064,35913120
AAPL,8/29/2018,109019216,39915784
AAPL,8/30/2018,195175296,79058972
AAPL,8/31/2018,173360536,68482804
AAPL,9/4/2018,109560528,44421252
AAPL,9/5/2018,133331840,55834332
AAPL,9/6/2018,137159904,57681572
AAPL,9/7/2018,150479240,58169916
AAPL,9/10/2018,158065812,60499384
AAPL,9/11/2018,142996196,58460464
AAPL,9/12/2018,197114960,88575152
AAPL,9/13/2018,166825508,73968928
AAPL,9/14/2018,127997156,52853920
AAPL,9/17/2018,148780532,59554400
AAPL,9/18/2018,126286848,51758244
AAPL,9/19/2018,108495332,43624112
AAPL,9/20/2018,106435176,37270072
AAPL,9/21/2018,384986992,133387452
AAPL,9/24/2018,110773432,43414096
AAPL,9/25/2018,98217516,41810068
AAPL,9/26/2018,95938824,40294172
AAPL,9/27/2018,120724908,49887340
AAPL,9/28/2018,91717456,33779180
AAPL,10/1/2018,94403208,42898104
AAPL,10/2/2018,99152680,43050276
AAPL,10/3/2018,114619196,50340560
AAPL,10/4/2018,128168000,53938384
AAPL,10/5/2018,134321852,58448352
AAPL,10/8/2018,118655692,48160876
AAPL,10/9/2018,107564116,43957732
AAPL,10/10/2018,167962216,65245020
AAPL,10/11/2018,212497568,82935128
AAPL,10/12/2018,161351404,64082180
AAPL,10/15/2018,123164028,52859340
AAPL,10/16/2018,116735852,45637916
AAPL,10/17/2018,91541588,33408752
AAPL,10/18/2018,130325260,45719628
AAPL,10/19/2018,132314904,48637244
AAPL,10/22/2018,115168328,45920456
AAPL,10/23/2018,155071384,58609508
AAPL,10/24/2018,163700652,64775208
AAPL,10/25/2018,119423072,41732744
AAPL,10/26/2018,189033500,73554824
AAPL,10/29/2018,183742080,71511104
AAPL,10/30/2018,146639960,50870748
AAPL,10/31/2018,153435732,59376552
AAPL,11/1/2018,233292720,84832752
AAPL,11/2/2018,365314616,159628272
AAPL,11/5/2018,264654676,119892440
AAPL,11/6/2018,127531524,54293808
AAPL,11/7/2018,133697736,52500680
AAPL,11/8/2018,101450544,44907552
AAPL,11/9/2018,137463000,53636000
AAPL,11/12/2018,204542072,84624864
AAPL,11/13/2018,187531744,68957648
AAPL,11/14/2018,243203828,102710448
AAPL,11/15/2018,185915204,71461208
AAPL,11/16/2018,147713012,57509540
AAPL,11/19/2018,167683488,70988060
AAPL,11/20/2018,271300988,106145792
AAPL,11/21/2018,124496840,54012688
AAPL,11/23/2018,94495888,41003168
AAPL,11/26/2018,179994080,85667736
AAPL,11/27/2018,165549508,78706868
AAPL,11/28/2018,184250156,82184736
AAPL,11/29/2018,167079968,68599504
AAPL,11/30/2018,158126196,67365840
AAPL,12/3/2018,163192008,69270628
AAPL,12/4/2018,165377128,65634636
AAPL,12/6/2018,172393640,66512860
AAPL,12/7/2018,169126524,66553624
AAPL,12/10/2018,248103976,110007400
AAPL,12/11/2018,189126660,90887188
AAPL,12/12/2018,142510696,68461260
AAPL,12/13/2018,127591308,63049584
AAPL,12/14/2018,162814840,59107724
AAPL,12/17/2018,177151688,65541244
AAPL,12/18/2018,135366072,52103484
AAPL,12/19/2018,196189188,64938892
AAPL,12/20/2018,259091840,98730376
AAPL,12/21/2018,382977536,120191708
AAPL,12/24/2018,148676928,57057232
AAPL,12/26/2018,234330176,89042384
AAPL,12/27/2018,212468260,85216080
AAPL,12/28/2018,169165696,72655708
AAPL,12/31/2018,140013864,64457072
AAPL,1/2/2019,148158948,54272484
AAPL,1/3/2019,365248780,149143656
AAPL,1/4/2019,234428280,92966832
AAPL,1/7/2019,219111056,89033788
AAPL,1/8/2019,164101256,67057260
AAPL,1/9/2019,180396324,77278524
AAPL,1/10/2019,143122680,58010456
AAPL,1/11/2019,108092964,44361732
AAPL,1/14/2019,129756744,49284188
AAPL,1/15/2019,114841296,49803892
AAPL,1/16/2019,122278824,49911032
AAPL,1/17/2019,119284640,49126520
AAPL,1/18/2019,135004092,51194996
AAPL,1/22/2019,121575880,44141888
AAPL,1/23/2019,92522280,32438924
AAPL,1/24/2019,101766196,37664120
AAPL,1/25/2019,134191572,53098508
AAPL,1/28/2019,104768232,42302132
AAPL,1/29/2019,166348956,67800000
AAPL,1/30/2019,244439120,101232812
AAPL,1/31/2019,162958596,62665596
AAPL,2/1/2019,130672552,51220712
AAPL,2/4/2019,125982328,55102564
AAPL,2/5/2019,144406512,63004608
AAPL,2/6/2019,112958364,50471576
AAPL,2/7/2019,126966760,49640120
AAPL,2/8/2019,95279864,37258440
AAPL,2/11/2019,83973700,30959304
AAPL,2/12/2019,89134092,31091188
AAPL,2/13/2019,89960932,35120564
AAPL,2/14/2019,87342988,29511800
AAPL,2/15/2019,98507256,33123164
AAPL,2/19/2019,75891304,30106952
AAPL,2/20/2019,104457448,42076292
AAPL,2/21/2019,68998680,23773640
AAPL,2/22/2019,75652616,24956388
AAPL,2/25/2019,87493432,31234500
AAPL,2/26/2019,68280844,24938092
AAPL,2/27/2019,111341556,32316952
AAPL,2/28/2019,112861664,42443620
AAPL,3/1/2019,103544668,35260160
AAPL,3/4/2019,109744812,42539624
AAPL,3/5/2019,78949676,29748612
AAPL,3/6/2019,83241536,26311792
AAPL,3/7/2019,99185496,30285612
AAPL,3/8/2019,95997432,28268072
AAPL,3/11/2019,128044136,49683380
AAPL,3/12/2019,129870336,53207960
AAPL,3/13/2019,124130096,43617732
AAPL,3/14/2019,94318032,33686340
AAPL,3/15/2019,156171648,48242552
AAPL,3/18/2019,104879328,44794928
AAPL,3/19/2019,126585476,53146912
AAPL,3/20/2019,124140924,42724652
AAPL,3/21/2019,204136948,81573404
AAPL,3/22/2019,169630664,73774396
AAPL,3/25/2019,175381172,78752884
AAPL,3/26/2019,199202152,86773664
AAPL,3/27/2019,119393708,53288500
AAPL,3/28/2019,83121452,33866980
AAPL,3/29/2019,94255844,32795332
AAPL,4/1/2019,111447856,46226800
AAPL,4/2/2019,91062928,36633816
AAPL,4/3/2019,93087320,37635588
AAPL,4/4/2019,76457100,27428704
AAPL,4/5/2019,74106576,31363004
AAPL,4/8/2019,103526788,45456188
AAPL,4/9/2019,143072948,64235144
AAPL,4/10/2019,86781152,35330900
AAPL,4/11/2019,83603232,33930500
AAPL,4/12/2019,111042672,46791900
AAPL,4/15/2019,70146584,27210048
AAPL,4/16/2019,102785540,38969204
AAPL,4/17/2019,115627120,44961980
AAPL,4/18/2019,96783064,29048612
AAPL,4/22/2019,77758180,32848312
AAPL,4/23/2019,93291964,32303008
AAPL,4/24/2019,70162436,27544056
AAPL,4/25/2019,74172824,27709080
AAPL,4/26/2019,74596408,26740988
AAPL,4/29/2019,88818864,30173564
AAPL,4/30/2019,186139692,69119204
AAPL,5/1/2019,259309312,115240280
AAPL,5/2/2019,127985296,58837404
AAPL,5/3/2019,83569512,35460196
AAPL,5/6/2019,129772452,54210968
AAPL,5/7/2019,155054792,60143256
AAPL,5/8/2019,105358016,39634036
AAPL,5/9/2019,139634428,51550036
AAPL,5/10/2019,164834848,69039016
AAPL,5/13/2019,229722492,95254168
AAPL,5/14/2019,146118708,58157096
AAPL,5/15/2019,106178872,40714436
AAPL,5/16/2019,132125456,52013816
AAPL,5/17/2019,131516360,46948732
AAPL,5/20/2019,154449160,62496212
AAPL,5/21/2019,113459392,43331412
AAPL,5/22/2019,118994224,46034640
AAPL,5/23/2019,146118944,50193188
AAPL,5/24/2019,94858744,35839680
AAPL,5/28/2019,111792640,41259220
AAPL,5/29/2019,113924660,45235892
AAPL,5/30/2019,84873648,31612448
AAPL,5/31/2019,108174336,40831380
AAPL,6/3/2019,161584276,64122036
AAPL,6/4/2019,123871844,47991696
AAPL,6/5/2019,119093708,44788700
AAPL,6/6/2019,90105244,37493200
AAPL,6/7/2019,122737572,47566380
AAPL,6/10/2019,104883404,43654060
AAPL,6/11/2019,107731528,51509956
AAPL,6/12/2019,73012756,32115572
AAPL,6/13/2019,86698500,35069464
AAPL,6/14/2019,75045896,29299308
AAPL,6/17/2019,58676576,21352160
AAPL,6/18/2019,106204016,36567652
AAPL,6/19/2019,84496940,30206984
AAPL,6/20/2019,86055952,30282500
AAPL,6/21/2019,191202356,52052204
AAPL,6/24/2019,72881684,24496656
AAPL,6/25/2019,84281336,24078800
AAPL,6/26/2019,104270048,34332580
AAPL,6/27/2019,83598868,36417596
AAPL,6/28/2019,124442568,40401072
AAPL,7/1/2019,109266956,41646976
AAPL,7/2/2019,67740868,26272292
AAPL,7/3/2019,45448180,15866152
AAPL,7/5/2019,69062072,23804652
AAPL,7/8/2019,101354512,41625060
AAPL,7/9/2019,82312060,32093528
AAPL,7/10/2019,71588552,26055616
AAPL,7/11/2019,80767368,33995004
AAPL,7/12/2019,70380848,25355084
AAPL,7/15/2019,67789680,26752796
AAPL,7/16/2019,67467264,28040940
AAPL,7/17/2019,56429800,21752040
AAPL,7/18/2019,74328644,31223720
AAPL,7/19/2019,83717228,27957352
AAPL,7/22/2019,89111728,32237088
AAPL,7/23/2019,73420840,28164536
AAPL,7/24/2019,59966268,22396868
AAPL,7/25/2019,55638248,18290604
AAPL,7/26/2019,70475496,24557888
AAPL,7/29/2019,86693556,34199220
AAPL,7/30/2019,135742872,49378620
AAPL,7/31/2019,277125444,114696948
AAPL,8/1/2019,216071688,91814416
AAPL,8/2/2019,163448488,66345648
AAPL,8/5/2019,209571876,79697276
AAPL,8/6/2019,143299148,56184292
AAPL,8/7/2019,133457600,45745952
AAPL,8/8/2019,108038092,34232432
AAPL,8/9/2019,98478984,32264896
AAPL,8/12/2019,89927556,36697492
AAPL,8/13/2019,190159144,80183572
AAPL,8/14/2019,146189772,60311020
AAPL,8/15/2019,111533452,44491732
AAPL,8/16/2019,115254496,45549496
AAPL,8/19/2019,97727660,40548708
