date,ticker,open,close,high,low,vol
7/7/2020,AMZN,3058.55005,3000.12012,3069.55005,2990,5235305
8/7/2020,AMZN,3022.61011,3081.11011,3083.96997,3012.43018,5021645
9/7/2020,AMZN,3115.98999,3182.62988,3193.87988,3074.00171,6367758
10/7/2020,AMZN,3191.76001,3200,3215,3135.69995,5468567
13/07/2020,AMZN,3251.06006,3104,3344.29004,3068.39014,7676786
14/07/2020,AMZN,3089,3084,3127.37988,2950,7201679
15/07/2020,AMZN,3080.22998,3008.87012,3098.3501,2973.18018,5773683
16/07/2020,AMZN,2971.06006,2999.8999,3032,2918.22998,6382148
17/07/2020,AMZN,3009,2961.96997,3024,2948.44995,4704333
20/07/2020,AMZN,3000.19995,3196.84009,3201.35986,2994.01709,7574100
21/07/2020,AMZN,3232.48999,3138.29004,3240.57568,3105.71997,6117525
22/07/2020,AMZN,3125,3099.90991,3150,3065.26001,4094820
23/07/2020,AMZN,3098.27124,2986.55005,3098.27124,2970,5641503
24/07/2020,AMZN,2930,3008.90991,3031.58008,2888,5621598
27/07/2020,AMZN,3062,3055.20996,3098,3015.77002,4159614
28/07/2020,AMZN,3054.27002,3000.33008,3077.09253,2995.76001,3119551
29/07/2020,AMZN,3030.98999,3033.53003,3039.15918,2996.77002,2969217
30/07/2020,AMZN,3014,3051.87988,3092,3005,6114694
31/07/2020,AMZN,3244,3164.67993,3246.82007,3151,8066040
3/8/2020,AMZN,3180.51001,3111.88989,3184,3104,5067050
4/8/2020,AMZN,3101.20996,3138.83008,3167.23999,3101.20996,4687084
5/8/2020,AMZN,3143.77002,3205.03003,3213.58594,3127.30005,3918929
6/8/2020,AMZN,3194.36011,3225,3247.46997,3165.42993,3930119
7/8/2020,AMZN,3224.01001,3167.45996,3240.81006,3140.67261,3925635
10/8/2020,AMZN,3170.31006,3148.15991,3172.51001,3101.52002,3165604
11/8/2020,AMZN,3113.19995,3080.66992,3159.21997,3073,3705374
12/8/2020,AMZN,3108,3162.23999,3174.38501,3101.41992,3517918
13/08/2020,AMZN,3182.98999,3161.02002,3217.521,3155,3140396
14/08/2020,AMZN,3178.17993,3148.02002,3178.2356,3120,2748464
17/08/2020,AMZN,3173.12012,3182.40991,3194.96997,3154.17749,2683314
18/08/2020,AMZN,3212,3312.48999,3320,3205.8186,5331749
19/08/2020,AMZN,3303.01001,3260.47998,3315.8999,3256,4174640
20/08/2020,AMZN,3252,3297.37012,3312.62012,3238,3325034
21/08/2020,AMZN,3295,3284.71997,3314.39624,3275.38989,3561979
24/08/2020,AMZN,3310.1499,3307.45996,3380.31494,3257.56079,4655355
25/08/2020,AMZN,3294.98999,3346.48999,3357.3999,3267,4166967
26/08/2020,AMZN,3351.11011,3441.8501,3451.73877,3344.56738,6747008
27/08/2020,AMZN,3450.05005,3400,3453,3378,4251512
28/08/2020,AMZN,3423,3401.80005,3433.36987,3386.5,2891151
31/08/2020,AMZN,3408.98999,3450.95996,3495,3405,4262239
1/9/2020,AMZN,3489.58008,3499.12012,3513.87012,3467,3471150
2/9/2020,AMZN,3547,3531.44995,3552.25,3486.68506,3924304
3/9/2020,AMZN,3485,3368,3488.40991,3303,8095852
4/9/2020,AMZN,3318,3294.62012,3381.5,3111.12988,8730567
8/9/2020,AMZN,3144,3149.84009,3250.84497,3130,6067484
9/9/2020,AMZN,3202.98999,3268.61011,3303.17505,3185,5170228
10/9/2020,AMZN,3307.21899,3175.11011,3349.88989,3170.55005,5306492
11/9/2020,AMZN,3208.68994,3116.21997,3217.34082,3083.97998,5080121
14/09/2020,AMZN,3172.93701,3102.96997,3187.38989,3096,4496949
15/09/2020,AMZN,3136.15991,3156.12988,3175.02002,3108.91992,3989066
16/09/2020,AMZN,3179.98999,3078.1001,3187.23804,3074.1499,4514848
17/09/2020,AMZN,3009.25,3008.72998,3029.43188,2972.55005,6424500
18/09/2020,AMZN,3031.73999,2954.90991,3037.80005,2905.54004,8883679
21/09/2020,AMZN,2906.5,2960.46997,2962,2871,6105440
22/09/2020,AMZN,3033.83496,3128.98999,3133.98999,3000.19995,6935751
23/09/2020,AMZN,3120.42993,2999.86011,3126.99902,2992.37598,5638092
24/09/2020,AMZN,2977.79004,3019.79004,3069.30005,2965,5548040
25/09/2020,AMZN,3054.86011,3095.12988,3101.54004,2999,4604041
28/09/2020,AMZN,3148.8501,3174.05005,3175.04004,3117.16846,4214665
29/09/2020,AMZN,3175.38989,3144.87988,3188.26001,3132.54004,3498204
30/09/2020,AMZN,3141.13989,3148.72998,3212.87988,3133.98999,4886800
1/10/2020,AMZN,3208,3221.26001,3224,3172,4964388
2/10/2020,AMZN,3153.62988,3125,3195.79639,3123,5603891
5/10/2020,AMZN,3145.84009,3199.19995,3202.53003,3140.8501,3768043
6/10/2020,AMZN,3165,3099.95996,3182,3090,5110612
7/10/2020,AMZN,3135,3195.68994,3200,3132.38501,4296026
8/10/2020,AMZN,3224.98999,3190.55005,3233.29443,3174.98999,3174701
9/10/2020,AMZN,3210,3286.6499,3288.98999,3197.83008,4883020
12/10/2020,AMZN,3349.93994,3442.92993,3496.23999,3339.55005,8347235
13/10/2020,AMZN,3467.98999,3443.62988,3492.37988,3424.21704,5725075
14/10/2020,AMZN,3447,3363.70996,3464.87988,3340,5819325
15/10/2020,AMZN,3292.01001,3338.6499,3355.87988,3280,5211170
16/10/2020,AMZN,3363.22998,3272.70996,3399.66064,3160,6458015
19/10/2020,AMZN,3299.61011,3207.20996,3329,3192.73511,5213894
20/10/2020,AMZN,3222.28003,3217.01001,3266,3192.01001,4504362
21/10/2020,AMZN,3212.5,3184.93994,3233.875,3160,4594959
22/10/2020,AMZN,3189.87012,3176.3999,3198.75,3121.93994,4157601
23/10/2020,AMZN,3191,3204.3999,3205.33008,3140,3461919
26/10/2020,AMZN,3198.73999,3207.04004,3282.97998,3153.30005,5889257
27/10/2020,AMZN,3224.93994,3286.33008,3291.65991,3211.30005,4337055
28/10/2020,AMZN,3249.30005,3162.78003,3264.02002,3162.46997,5576324
29/10/2020,AMZN,3201.27002,3211.01001,3257.25,3164,6578327
30/10/2020,AMZN,3157.75,3036.1499,3167.00391,3019,8355203
2/11/2020,AMZN,3061.73999,3004.47998,3079.70508,2950.12012,7238218
3/11/2020,AMZN,3018.53003,3048.40991,3074.8999,2980.97998,4892954
4/11/2020,AMZN,3159.98999,3241.15991,3244.8501,3139.72998,6824906
5/11/2020,AMZN,3319.96997,3322,3366.80005,3288.87988,5774907
6/11/2020,AMZN,3304.63989,3311.37012,3322,3232,4637716
9/11/2020,AMZN,3231.03003,3143.73999,3289,3112.10571,7161868
10/11/2020,AMZN,3095.02002,3035.02002,3114,3019.48291,6592184
11/11/2020,AMZN,3061.78003,3137.38989,3139.14502,3050,4346454
12/11/2020,AMZN,3159.94995,3110.28003,3175.87988,3086.05005,4365221
13/11/2020,AMZN,3122,3128.81006,3141.72266,3085.38989,3756583
16/11/2020,AMZN,3093.19995,3131.06006,3142.69995,3072.68506,3801189
17/11/2020,AMZN,3183.54492,3135.65991,3189.25,3135.26001,3440194
18/11/2020,AMZN,3134,3105.45996,3140,3105.1001,2910440
19/11/2020,AMZN,3105.31006,3117.02002,3125,3080.91992,3004383
20/11/2020,AMZN,3117.02002,3099.3999,3132.88989,3098.04565,3366683
23/11/2020,AMZN,3116.69897,3098.38989,3139.74512,3065.45996,4701941
24/11/2020,AMZN,3100.5,3118.06006,3134.25,3086.25806,3598705
25/11/2020,AMZN,3141.87012,3185.07007,3198,3140.26001,3780990
27/11/2020,AMZN,3211.26001,3195.34009,3216.18994,3190.05005,2391425
30/11/2020,AMZN,3208.47998,3168.04004,3228.38989,3125.55005,4056110
1/12/2020,AMZN,3188.5,3220.08008,3248.94995,3157.17993,4533413
2/12/2020,AMZN,3221.6499,3203.53003,3232,3173.26001,3124444
3/12/2020,AMZN,3205.45996,3186.72998,3228.63989,3181.31006,2885555
4/12/2020,AMZN,3198.20996,3162.58008,3198.20996,3158.76001,2903490
7/12/2020,AMZN,3156.47998,3158,3180.76001,3141.68994,2747956
8/12/2020,AMZN,3158.8999,3177.29004,3184.12988,3120.02002,3278041
9/12/2020,AMZN,3167.88989,3104.19995,3174.42993,3088,4094276
10/12/2020,AMZN,3088.98999,3101.48999,3142.1001,3076,3024016
11/12/2020,AMZN,3096.65991,3116.41992,3118.66992,3072.82007,3077010
14/12/2020,AMZN,3143,3156.96997,3190.46997,3126,4142875
15/12/2020,AMZN,3181.01001,3165.12012,3188.5,3130.48999,3258142
16/12/2020,AMZN,3176.01001,3240.95996,3247,3163.67993,4421918
17/12/2020,AMZN,3250,3236.08008,3263.51001,3221,3467474
18/12/2020,AMZN,3243.98999,3201.6499,3249.41992,3171.6001,5979123
21/12/2020,AMZN,3200.01001,3206.17993,3226.96655,3166,3828712
22/12/2020,AMZN,3202.84302,3206.52002,3222,3180.08008,2378371
23/12/2020,AMZN,3205,3185.27002,3210.12988,3184.16992,2084517
24/12/2020,AMZN,3193.8999,3172.68994,3202,3169,1444942
28/12/2020,AMZN,3194,3283.95996,3304,3172.68994,5651782
29/12/2020,AMZN,3309.93994,3322,3350.6499,3281.2229,4873881
30/12/2020,AMZN,3341,3285.8501,3342.1001,3282.46997,3121127
31/12/2020,AMZN,3275,3256.92993,3282.92188,3241.19995,2949955
4/1/2021,AMZN,3270,3186.62988,3272,3144.02002,4398079
5/1/2021,AMZN,3166.01001,3218.51001,3223.37988,3165.06006,2652906
6/1/2021,AMZN,3146.47998,3138.37988,3197.50903,3131.15991,4381821
7/1/2021,AMZN,3157,3162.15991,3208.54199,3155,3501194
8/1/2021,AMZN,3180,3182.69995,3190.63989,3142.19995,3525281
11/1/2021,AMZN,3148.01001,3114.20996,3156.38403,3110,3720485
12/1/2021,AMZN,3120,3120.83008,3142.14185,3086,3503882
13/01/2021,AMZN,3128.43994,3165.88989,3189.94995,3122.08008,3308784
14/01/2021,AMZN,3167.52002,3127.46997,3178,3120.59009,3060357
15/01/2021,AMZN,3123.02002,3104.25,3142.54492,3095.16992,4237910
19/01/2021,AMZN,3107,3120.76001,3145,3096,3300987
20/01/2021,AMZN,3181.98999,3263.37988,3279.80005,3175,5293680
21/01/2021,AMZN,3293,3306.98999,3348.55005,3289.56738,4929606
22/01/2021,AMZN,3304.31006,3292.22998,3321.90991,3283.16431,2815533
25/01/2021,AMZN,3328.5,3294,3363.88989,3243.14624,3736393
26/01/2021,AMZN,3296.35596,3326.12988,3338,3282.87012,2944067
27/01/2021,AMZN,3341.48999,3232.58008,3346.52002,3207.08008,4690570
28/01/2021,AMZN,3235.04004,3237.62012,3301.67993,3228.68994,3136131
29/01/2021,AMZN,3230,3206.19995,3236.98999,3184.55005,4275411
1/2/2021,AMZN,3242.36011,3342.87988,3350.26001,3235.0249,4143230
2/2/2021,AMZN,3380,3380,3427.73999,3361.125,7075610
3/2/2021,AMZN,3425.01001,3312.53003,3434,3308.62012,7058733
4/2/2021,AMZN,3330,3331,3347,3277.75,3659634
5/2/2021,AMZN,3319,3352.1499,3377,3302.70996,3613338
8/2/2021,AMZN,3358.5,3322.93994,3365,3304,3249254
9/2/2021,AMZN,3312.48999,3305,3338,3297.84009,2199746
10/2/2021,AMZN,3314,3286.58008,3317.95483,3254,3142296
11/2/2021,AMZN,3292,3262.12988,3292,3248.06006,2283109
12/2/2021,AMZN,3250,3277.70996,3280.25,3233.31006,2324490
16/02/2021,AMZN,3254.05005,3268.94995,3308.30005,3253.59106,2568514
17/02/2021,AMZN,3263.6001,3308.63989,3320.90991,3259.49951,3281084
18/02/2021,AMZN,3282.41992,3328.22998,3338,3273.93994,3041082
19/02/2021,AMZN,3328.22998,3249.8999,3333.5,3245.75,4294876
22/02/2021,AMZN,3208.12988,3180.73999,3232.31982,3172.26001,3495215
23/02/2021,AMZN,3127.03003,3194.5,3204.72998,3093.6001,4651732
24/02/2021,AMZN,3166.75,3159.53003,3171.22998,3125.37988,2996299
25/02/2021,AMZN,3136.73999,3057.15991,3178.26001,3047.76001,4512940
26/02/2021,AMZN,3095.19995,3092.92993,3122.43994,3036.69995,4265841
1/3/2021,AMZN,3127.88989,3146.13989,3149.56006,3097.98999,2716467
2/3/2021,AMZN,3143.46997,3094.53003,3163.52002,3087.12012,2587297
3/3/2021,AMZN,3081.17993,3005,3107.7749,2995,3969422
4/3/2021,AMZN,3012,2977.57007,3058.12988,2945.42993,5495376
5/3/2021,AMZN,3005,3000.45996,3009,2881,5364848
8/3/2021,AMZN,3015,2951.94995,3064.59009,2951.31006,4176395
9/3/2021,AMZN,3017.98999,3062.8501,3090.95996,3005.14746,4008279
10/3/2021,AMZN,3098.44995,3057.63989,3116.45996,3030.05005,3003392
11/3/2021,AMZN,3104.01001,3113.59009,3131.78418,3082.92993,2770554
12/3/2021,AMZN,3075,3089.48999,3098.97998,3045.5,2417718
15/03/2021,AMZN,3074.57007,3081.67993,3082.23999,3032.09009,2901378
16/03/2021,AMZN,3104.96997,3091.86011,3128.90991,3075.86011,2532241
17/03/2021,AMZN,3073.21997,3135.72998,3173.05005,3070.21997,3102021
18/03/2021,AMZN,3101,3027.98999,3116.62988,3025,3648562
19/03/2021,AMZN,3029.22998,3074.95996,3077.28491,3016.62988,4603002
22/03/2021,AMZN,3067.8501,3110.87012,3126.58008,3060.05005,2894989
23/03/2021,AMZN,3127,3137.5,3182,3120.8501,3809175
24/03/2021,AMZN,3151.04004,3087.07007,3160.31006,3085.1499,2945832
25/03/2021,AMZN,3072.98999,3046.26001,3109.78003,3037.13989,3551727
26/03/2021,AMZN,3044.06006,3052.03003,3056.65991,2996,3301098
29/03/2021,AMZN,3055.43896,3075.72998,3091.25,3028.44507,2737954
30/03/2021,AMZN,3070.01001,3055.29004,3073,3034,2331069
31/03/2021,AMZN,3064.06006,3094.08008,3119.33008,3062.5,3085256
1/4/2021,AMZN,3117.93994,3161,3162.43994,3115.55005,2934767
5/4/2021,AMZN,3173,3226.72998,3235.95508,3161.23999,3327817
6/4/2021,AMZN,3223.75,3223.82007,3247.31006,3217.04004,2530762
7/4/2021,AMZN,3233.80005,3279.38989,3303.61255,3223.6499,3336113
8/4/2021,AMZN,3310.8999,3299.30005,3324.5,3292,2808990
9/4/2021,AMZN,3304.69995,3372.19995,3372.19995,3288.8999,4330465
12/4/2021,AMZN,3355.20996,3379.38989,3395.04004,3351.1499,3270478
13/04/2021,AMZN,3400.84497,3400,3432,3395.62988,3302520
14/04/2021,AMZN,3404.04004,3333,3404.12988,3326,3133529
15/04/2021,AMZN,3371,3379.09009,3397,3352,3222904
16/04/2021,AMZN,3380,3399.43994,3406.80005,3355.59009,3177126
19/04/2021,AMZN,3390.33008,3372.01001,3435.93335,3360.15991,2719469
20/04/2021,AMZN,3373.6001,3334.68994,3382.98999,3316,2616762
21/04/2021,AMZN,3316,3362.02002,3362.86011,3303.80615,2206122
22/04/2021,AMZN,3371.67993,3309.04004,3372.87012,3301.44995,2572154
23/04/2021,AMZN,3319.1001,3340.87988,3375,3308.5,3181361
26/04/2021,AMZN,3348,3409,3428.44995,3330.93994,4868694
27/04/2021,AMZN,3443.46997,3417.42993,3460,3398.01001,3816532
28/04/2021,AMZN,3434.80005,3458.5,3489.87988,3425,4618944
29/04/2021,AMZN,3505.0979,3471.31006,3514.44507,3435,7669217
30/04/2021,AMZN,3525.12012,3467.41992,3554,3462.5,6990615
3/5/2021,AMZN,3484.72998,3386.48999,3486.64502,3372.70117,5858245
4/5/2021,AMZN,3356.18994,3311.87012,3367.9751,3272.12988,5414675
5/5/2021,AMZN,3338.85498,3270.54004,3354.69507,3264.36011,3704833
6/5/2021,AMZN,3270,3306.37012,3314.3999,3247.19995,4421725
7/5/2021,AMZN,3319.09009,3291.61011,3330.88989,3289.07031,4697097
10/5/2021,AMZN,3282.32007,3190.48999,3283,3190,5818551
11/5/2021,AMZN,3136.28003,3223.90991,3238,3127.37012,4607316
12/5/2021,AMZN,3185,3151.93994,3207.93994,3133.1001,4924905
13/05/2021,AMZN,3185.46997,3161.46997,3203.84009,3133,3348733
14/05/2021,AMZN,3185.56006,3222.8999,3228.86011,3183,3320058
