"date","ticker","open","close","high","low","vol","newssentiment","newsmentions","twtrmentions","twtrsentiment","wsbsentiment","wsbmentions","retailvol","instvol","retailperc","newssentimentlag1","newsmentionslag1","twtrmentionslag1","twtrsentimentlag1","wsbsentimentlag1","wsbmentionslag1","newssentimentlag2","newsmentionslag2","twtrmentionslag2","twtrsentimentlag2","wsbsentimentlag2","wsbmentionslag2","newssentimentlag4","newsmentionslag4","twtrmentionslag4","twtrsentimentlag4","wsbsentimentlag4","wsbmentionslag4","twtrmentions5MA","wsbmentions5MA","newsmentions5MA","twtrmentions10MA","wsbmentions10MA","newsmentions10MA","target"
2019-07-26,"AMZN",1942,1943.05005,1950.89502,1924.51001,4938243,61,21,896,0.272321428571429,0.104522222,1,1977349,2949794,0.401317558674469,60.36,25,1333,0.198049512378095,0.025562651,1,60.36,7,708,0.168079096045198,0.19677,1,60.36,25,1333,0.198049512378095,0.025562651,1,820.2,1,11.6,715.5,1,9.4,1886192
2019-07-29,"AMZN",1930,1912.44995,1932.22595,1890.54004,4490990,50,0,616,0.23538961038961,-0.081905,1,1886192,2606998,0.419789058553055,61,21,896,0.272321428571429,0.104522222,1,61,25,1333,0.198049512378095,0.025562651,1,61,21,896,0.272321428571429,0.104522222,1,784.2,1,10.2,719.6,1,9.2,1086796
2019-07-30,"AMZN",1891.11499,1898.53003,1909.89001,1883.47998,2909388,59.2,5,548,0.224452554744526,0.127211111,1,1086796,1824092,0.373355484649358,50,0,616,0.23538961038961,-0.081905,1,50,21,896,0.272321428571429,0.104522222,1,50,0,616,0.23538961038961,-0.081905,1,648.8,1,8.6,712.8,1,8.8,1754490
2019-07-31,"AMZN",1898.10999,1866.78003,1899.55005,1849.43994,4470527,50,0,528,0.166666666666667,-0.12734,1,1754490,2716237,0.39243952940987,59.2,5,548,0.224452554744526,0.127211111,1,59.2,0,616,0.23538961038961,-0.081905,1,59.2,5,548,0.224452554744526,0.127211111,1,588.4,1,5,699.3,1,8.7,1832895
2019-08-01,"AMZN",1871.71997,1855.31995,1897.92004,1844.01001,4713011,38.5882352941176,17,656,0.11280487804878,-0.093638462,1,1832895,2880416,0.388876312214492,50,0,528,0.166666666666667,-0.12734,1,50,5,548,0.224452554744526,0.127211111,1,50,0,528,0.166666666666667,-0.12734,1,590.8,1,6.4,613.1,1,6.2,1973805
2019-08-02,"AMZN",1845.06995,1823.23999,1846.3634,1808.02002,4955735,59,3,594,0.12962962962963,0.090044118,1,1973805,2982420,0.398247658247961,38.5882352941176,17,656,0.11280487804878,-0.093638462,1,38.5882352941176,0,528,0.166666666666667,-0.12734,1,38.5882352941176,17,656,0.11280487804878,-0.093638462,1,605.4,1,6,562,1,4.1,2483584
2019-08-05,"AMZN",1770.21997,1765.13,1788.66785,1748.78003,6060624,40,7,628,0.179936305732484,0.132938095,1,2483584,3574628,0.409953299752468,59,3,594,0.12962962962963,0.090044118,1,59,17,656,0.11280487804878,-0.093638462,1,59,3,594,0.12962962962963,0.090044118,1,614.4,1,7.2,535.3,1,4.1,2146388
2019-08-06,"AMZN",1792.22998,1787.82996,1793.77002,1753.40002,5069458,58.6666666666667,3,621,0.190016103059581,-0.106656522,1,2146388,2923870,0.423329148141968,40,7,628,0.179936305732484,0.132938095,1,40,3,594,0.12962962962963,0.090044118,1,40,7,628,0.179936305732484,0.132938095,1,577.4,1,3.8,526.5,1,3.9,1855225
2019-08-07,"AMZN",1773.98999,1793.40002,1798.93005,1757,4526484,31.5,6,573,0.216404886561955,0.10354,1,1855225,2671659,0.409823843509133,58.6666666666667,3,621,0.190016103059581,-0.106656522,1,58.6666666666667,7,628,0.179936305732484,0.132938095,1,58.6666666666667,3,621,0.190016103059581,-0.106656522,1,535.6,1,3.2,522.9,1,4.1,1387818
2019-08-08,"AMZN",1806,1832.89001,1834.26001,1798.10999,3699742,50,0,471,0.299363057324841,-0.01745,1,1387818,2313424,0.374960080967416,31.5,6,573,0.216404886561955,0.10354,1,31.5,3,621,0.190016103059581,-0.106656522,1,31.5,6,573,0.216404886561955,0.10354,1,479.8,1,1.8,515.4,1,2.4,1110419
2019-08-09,"AMZN",1828.94995,1807.57996,1831.09094,1802.21997,2879770,50,0,385,0.212987012987013,-0.40475,1,1110419,1769351,0.385592946658935,50,0,471,0.299363057324841,-0.01745,1,50,6,573,0.216404886561955,0.10354,1,50,0,471,0.299363057324841,-0.01745,1,447.6,1,1.8,508.1,1,2.1,1216057
2019-08-12,"AMZN",1795.98999,1784.92004,1800.97998,1777,2905256,50,0,349,0.217765042979943,0.1851875,1,1216057,1689441,0.418536512501471,50,0,385,0.212987012987013,-0.40475,1,50,0,471,0.299363057324841,-0.01745,1,50,0,385,0.212987012987013,-0.40475,1,431.4,1,1,515.5,1,2.1,1653318
2019-08-13,"AMZN",1783,1824.33997,1831.74292,1780,4074721,59.6666666666667,3,460,0.208695652173913,0.202516667,1,1653318,2421703,0.405720117761356,50,0,349,0.217765042979943,0.1851875,1,50,0,385,0.212987012987013,-0.40475,1,50,0,349,0.217765042979943,0.1851875,1,453.4,1,1,513.6,1,2.2,1894494
2019-08-14,"AMZN",1793.01001,1762.95996,1795.65137,1757.21497,4893549,55.5,2,492,0.0772357723577236,-0.01649375,1,1894494,2999155,0.387133200603476,59.6666666666667,3,460,0.208695652173913,0.202516667,1,59.6666666666667,0,349,0.217765042979943,0.1851875,1,59.6666666666667,3,460,0.208695652173913,0.202516667,1,480.6,1,1,527.9,1,1.7,1507269
2019-08-15,"AMZN",1781.98999,1776.12,1788,1761.95996,3809565,50,0,581,0.23407917383821,0.01388,1,1507269,2302679,0.395614060874322,55.5,2,492,0.0772357723577236,-0.01649375,1,55.5,3,460,0.208695652173913,0.202516667,1,55.5,2,492,0.0772357723577236,-0.01649375,1,551.2,1,2.4,546.9,1,2.5,1090258
2019-08-16,"AMZN",1792.89001,1792.56995,1802.9082,1784.54956,3054040,50,0,521,0.170825335892514,-0.084057143,1,1090258,1963982,0.356965398920844,50,0,581,0.23407917383821,0.01388,1,50,2,492,0.0772357723577236,-0.01649375,1,50,0,581,0.23407917383821,0.01388,1,579.6,1,2.6,589,1,3.3,1158333
2019-08-19,"AMZN",1818.07996,1816.12,1826,1812.60999,2819729,46.4285714285714,7,702,0.116809116809117,0.2202,1,1158333,1661970,0.410712253257895,50,0,521,0.170825335892514,-0.084057143,1,50,0,581,0.23407917383821,0.01388,1,50,0,521,0.170825335892514,-0.084057143,1,624.4,1,2.4,623.1,1,3.3,756064
2019-08-20,"AMZN",1814.5,1801.38,1816.81995,1799.88,1932636,56.75,4,602,-0.0299003322259136,0.062733333,1,756064,1176771,0.39116841323755,46.4285714285714,7,702,0.116809116809117,0.2202,1,46.4285714285714,0,521,0.170825335892514,-0.084057143,1,46.4285714285714,7,702,0.116809116809117,0.2202,1,640.4,1,4,633.6,1,3,847431
2019-08-21,"AMZN",1819.39001,1823.54004,1829.57849,1815,2038931,50,1,716,0.0893854748603352,-0.025833333,1,847431,1191800,0.41556400427416,56.75,4,602,-0.0299003322259136,0.062733333,1,56.75,7,702,0.116809116809117,0.2202,1,56.75,4,602,-0.0299003322259136,0.062733333,1,697.4,1,5.6,652.8,1,2.9,1016477
2019-08-22,"AMZN",1828,1805.59998,1829.41113,1800.09998,2658388,55.375,8,661,0.10590015128593,0.083928571,1,1016477,1641911,0.382365930029777,50,1,716,0.0893854748603352,-0.025833333,1,50,4,602,-0.0299003322259136,0.062733333,1,50,1,716,0.0893854748603352,-0.025833333,1,695,1,4.2,665.5,1,3.1,1912246
2019-08-23,"AMZN",1793.03003,1749.62,1804.89624,1745.22998,5276502,61.75,8,806,-0.0918114143920596,0.013395833,1,1912246,3365652,0.362312041649914,55.375,8,661,0.10590015128593,0.083928571,1,55.375,1,716,0.0893854748603352,-0.025833333,1,55.375,8,661,0.10590015128593,0.083928571,1,687.6,1,3.4,679.3,1,3.1,1177079
2019-08-26,"AMZN",1766.91003,1768.87,1770,1743.51001,3089760,50,0,690,-0.0144927536231884,0.298116667,1,1177079,1908241,0.381509535477681,61.75,8,806,-0.0918114143920596,0.013395833,1,61.75,8,661,0.10590015128593,0.083928571,1,61.75,8,806,-0.0918114143920596,0.013395833,1,681.2,1,3.4,686.4,1,2.8,1376422
2019-08-27,"AMZN",1775.72998,1761.82996,1779.40002,1746.68005,3026347,50,0,565,-0.0707964601769911,0.16948,1,1376422,1650823,0.454678098403003,50,0,690,-0.0144927536231884,0.298116667,1,50,8,806,-0.0918114143920596,0.013395833,1,50,0,690,-0.0144927536231884,0.298116667,1,690.6,1,2.2,693.3,1,2.8,881823
2019-08-28,"AMZN",1755,1764.25,1767.85999,1744.05054,2421093,40,1,684,-0.0277777777777778,-0.147275,1,881823,1540070,0.364104855169076,50,0,565,-0.0707964601769911,0.16948,1,50,0,690,-0.0144927536231884,0.298116667,1,50,0,565,-0.0707964601769911,0.16948,1,661.2,1,0.6,693.2,1,2.8,1261852
2019-08-29,"AMZN",1783,1786.40002,1798.55005,1777.25,3017112,69,2,708,0.0494350282485876,0.065964706,1,1261852,1756160,0.418107018792503,40,1,684,-0.0277777777777778,-0.147275,1,40,0,565,-0.0707964601769911,0.16948,1,40,1,684,-0.0277777777777778,-0.147275,1,677.8,1,1.4,686.6,1,2.2,1131680
2019-08-30,"AMZN",1797.48999,1776.29004,1799.73999,1764.56995,3063047,50,0,659,-0.0955993930197269,-0.005683333,1,1131680,1932467,0.369329539346513,69,2,708,0.0494350282485876,0.065964706,1,69,1,684,-0.0277777777777778,-0.147275,1,69,2,708,0.0494350282485876,0.065964706,1,699,1,2.2,648.8,1,1.5,1359686
2019-09-03,"AMZN",1770,1789.83997,1800.80005,1768,3549005,66.75,4,773,0.0530401034928849,-0.030806667,1,1359686,2187173,0.383349324007523,50,0,659,-0.0955993930197269,-0.005683333,1,50,2,708,0.0494350282485876,0.065964706,1,50,0,659,-0.0955993930197269,-0.005683333,1,705.2,1,2.2,627.4,1,1.6,910022
2019-09-04,"AMZN",1805,1800.62,1807.63086,1796.22998,2325878,64,4,671,0.113263785394933,-0.072107692,1,910022,1416206,0.391200690559997,66.75,4,773,0.0530401034928849,-0.030806667,1,66.75,0,659,-0.0955993930197269,-0.005683333,1,66.75,4,773,0.0530401034928849,-0.030806667,1,682.6,1,2.2,616.5,1,1.8,1145064
2019-09-05,"AMZN",1821.94995,1840.71997,1842,1815.57495,3324468,40,1,715,0.0769230769230769,0.258178571,1,1145064,2180125,0.344360576195819,64,4,671,0.113263785394933,-0.072107692,1,64,4,773,0.0530401034928849,-0.030806667,1,64,4,671,0.113263785394933,-0.072107692,1,636.4,1,2.4,593.8,1,2.3,967688
2019-09-06,"AMZN",1838.21997,1833.51001,1840.65002,1826.40002,2499673,46,2,595,0.154621848739496,0.072191667,1,967688,1529245,0.387550647133904,40,1,715,0.0769230769230769,0.258178571,1,40,4,671,0.113263785394933,-0.072107692,1,40,1,715,0.0769230769230769,0.258178571,1,577,1,1.8,557.3,1,2.1,1180559
2019-09-09,"AMZN",1841,1831.34998,1850,1824.60999,2999335,50,1,428,0.336448598130841,-0.137155556,1,1180559,1818956,0.393583295966181,46,2,595,0.154621848739496,0.072191667,1,46,1,715,0.0769230769230769,0.258178571,1,46,2,595,0.154621848739496,0.072191667,1,534,1,1.4,529.7,1,2.4,1024334
2019-09-10,"AMZN",1822.75,1820.55005,1825.81006,1805.33557,2612379,61,1,476,0.34453781512605,0.0449875,1,1024334,1589545,0.39188271530549,50,1,428,0.336448598130841,-0.137155556,1,50,2,595,0.154621848739496,0.072191667,1,50,1,428,0.336448598130841,-0.137155556,1,482.4,1,2.4,491.7,1,2.5,940025
2019-09-11,"AMZN",1812.14001,1822.98999,1833.42004,1809.07996,2432167,22,2,456,0.118421052631579,0.111516667,1,940025,1492742,0.386401574832279,61,1,476,0.34453781512605,0.0449875,1,61,1,428,0.336448598130841,-0.137155556,1,61,1,476,0.34453781512605,0.0449875,1,432,1,2,466.6,1,2.1,960298
2019-09-12,"AMZN",1837.63,1843.55005,1853.66003,1834.28003,2823105,65.3333333333333,6,457,0.350109409190372,-0.0489,1,960298,1863207,0.340108482187919,22,2,456,0.118421052631579,0.111516667,1,22,1,476,0.34453781512605,0.0449875,1,22,2,456,0.118421052631579,0.111516667,1,423,1,2.4,441.3,1,2.1,752509
2019-09-13,"AMZN",1842.01001,1839.33997,1846.12146,1835.17004,1971017,50,0,343,0.0641399416909621,-0.0048,1,752509,1218808,0.38172906742041,65.3333333333333,6,457,0.350109409190372,-0.0489,1,65.3333333333333,2,456,0.118421052631579,0.111516667,1,65.3333333333333,6,457,0.350109409190372,-0.0489,1,406.4,1,3.2,432.5,1,1.9,1259059
2019-09-16,"AMZN",1824.02002,1807.83997,1825.69409,1800.19995,3674373,56.6666666666667,3,383,0.161879895561358,-0.064765,1,1259059,2416414,0.342556998786279,50,0,343,0.0641399416909621,-0.0048,1,50,6,457,0.350109409190372,-0.0489,1,50,0,343,0.0641399416909621,-0.0048,1,399.2,1,2.8,442.4,1,2.9,769747
2019-09-17,"AMZN",1807.07996,1822.55005,1823.98999,1804.09998,2032658,63.8,5,393,0.206106870229008,0.363445455,1,769747,1263311,0.37861536660538,56.6666666666667,3,383,0.161879895561358,-0.064765,1,56.6666666666667,0,343,0.0641399416909621,-0.0048,1,56.6666666666667,3,383,0.161879895561358,-0.064765,1,400.2,1,1.8,451.1,1,2.8,970184
2019-09-18,"AMZN",1817.04004,1817.45996,1822.06006,1795.5,2535247,50,0,420,0.152380952380952,0.189072727,1,970184,1565828,0.38256285853537,63.8,5,393,0.206106870229008,0.363445455,1,63.8,3,383,0.161879895561358,-0.064765,1,63.8,5,393,0.206106870229008,0.363445455,1,433,1,1.8,468.9,1,3.7,751856
2019-09-19,"AMZN",1821.02002,1821.5,1832.56995,1817.90002,2078925,55,1,462,0.242424242424242,0.111925,1,751856,1326479,0.361758811741129,50,0,420,0.152380952380952,0.189072727,1,50,5,393,0.206106870229008,0.363445455,1,50,0,420,0.152380952380952,0.189072727,1,461.8,1,3.4,480.4,1,3.4,1711020
2019-09-20,"AMZN",1821.70996,1794.16003,1830.63,1780.92004,5555054,50,0,507,0.106508875739645,-0.088252381,1,1711020,3844819,0.307967887478381,55,1,462,0.242424242424242,0.111925,1,55,0,420,0.152380952380952,0.189072727,1,55,1,462,0.242424242424242,0.111925,1,495.8,1,2.4,496.5,1,3.4,1393915
2019-09-23,"AMZN",1777,1785.30005,1792.69995,1767.31995,3137660,47.8181818181818,11,527,0.187855787476281,-0.08415,1,1393915,1745227,0.444043308649306,50,0,507,0.106508875739645,-0.088252381,1,50,1,462,0.242424242424242,0.111925,1,50,0,507,0.106508875739645,-0.088252381,1,538.6,1,4.6,507.9,1,3.1,1845812
2019-09-24,"AMZN",1790.60498,1741.60999,1795.70496,1735.54504,4636305,50,0,563,0.119005328596803,-0.059020755,1,1845812,2792089,0.397984346798261,47.8181818181818,11,527,0.187855787476281,-0.08415,1,47.8181818181818,0,507,0.106508875739645,-0.088252381,1,47.8181818181818,11,527,0.187855787476281,-0.08415,1,560.6,1,5,524.9,1,2.6,1410694
2019-09-25,"AMZN",1747.35999,1768.32996,1773,1723,3529312,64,11,634,0.257097791798107,-0.080176344,1,1410694,2120404,0.399505762796728,50,0,563,0.119005328596803,-0.059020755,1,50,11,527,0.187855787476281,-0.08415,1,50,0,563,0.119005328596803,-0.059020755,1,560,1,5,524.4,1,2.6,1365619
2019-09-26,"AMZN",1762.79004,1739.83997,1763.37,1731.5,3570952,48,3,572,0.134615384615385,-0.134944444,1,1365619,2206333,0.382317287578332,64,11,634,0.257097791798107,-0.080176344,1,64,0,563,0.119005328596803,-0.059020755,1,64,11,634,0.257097791798107,-0.080176344,1,554,1,2.8,534.9,1,2.5,1600318
2019-09-27,"AMZN",1748,1725.44995,1749.12,1713.81995,3948706,50,0,504,0.0952380952380952,0.0429,1,1600318,2347711,0.405346060021342,48,3,572,0.134615384615385,-0.134944444,1,48,11,634,0.257097791798107,-0.080176344,1,48,3,572,0.134615384615385,-0.134944444,1,554,1,2.8,529.3,1,2.5,1190491
2019-09-30,"AMZN",1726.98999,1735.91003,1737.45996,1709.21997,2759169,50,0,497,0.313883299798793,-0.0524,1,1190491,1570277,0.431217327931938,50,0,504,0.0952380952380952,0.0429,1,50,3,572,0.134615384615385,-0.134944444,1,50,0,504,0.0952380952380952,0.0429,1,510.2,1,0.6,509.1,1,2.2,1375891
2019-10-01,"AMZN",1746,1735.65002,1755.59998,1728.41003,3170160,50,0,563,0.181172291296625,0.0042,1,1375891,1794569,0.433972041911899,50,0,497,0.313883299798793,-0.0524,1,50,0,504,0.0952380952380952,0.0429,1,50,0,497,0.313883299798793,-0.0524,1,509.2,1,0,495.4,1,2.4,1225192
2019-10-02,"AMZN",1727.73999,1713.22998,1728.89001,1705,3340326,50,0,415,0.175903614457831,-0.066416667,1,1225192,2113284,0.366991405659349,50,0,563,0.181172291296625,0.0042,1,50,0,497,0.313883299798793,-0.0524,1,50,0,563,0.181172291296625,0.0042,1,498.6,1,0,470.7,1,1.3,1661677
2019-10-03,"AMZN",1713,1724.42004,1725,1685.06006,3624151,50,0,567,0.246913580246914,-0.130471429,1,1661677,1962694,0.458473208178743,50,0,415,0.175903614457831,-0.066416667,1,50,0,563,0.181172291296625,0.0042,1,50,0,415,0.175903614457831,-0.066416667,1,464.2,1,1.6,455.2,1,1.7,835145
2019-10-04,"AMZN",1726.02002,1739.65002,1740.57495,1719.22998,2489178,50,0,451,0.17960088691796,0.033066667,1,835145,1654132,0.335497013791555,50,0,567,0.246913580246914,-0.130471429,1,50,0,415,0.175903614457831,-0.066416667,1,50,0,567,0.246913580246914,-0.130471429,1,436.8,1,2,454.5,1,2.6,921617
2019-10-07,"AMZN",1731.63,1732.66003,1747.82996,1723.69995,2187499,64,8,325,0.12,-0.04482,1,921617,1265981,0.421291754700818,50,0,451,0.17960088691796,0.033066667,1,50,0,567,0.246913580246914,-0.130471429,1,50,0,451,0.17960088691796,0.033066667,1,431.2,1,2,440,1,2.6,1039727
2019-10-08,"AMZN",1722.48999,1705.51001,1727,1705,2626840,61,2,426,0.157276995305164,-0.402618182,1,1039727,1587113,0.395809032906458,64,8,325,0.12,-0.04482,1,64,0,451,0.17960088691796,0.033066667,1,64,8,325,0.12,-0.04482,1,401.2,1,3.4,434.6,1,2.6,741321
2019-10-09,"AMZN",1719.60999,1721.98999,1729.94995,1714.35999,2088655,50,0,387,0.211886304909561,-0.22164,1,741321,1348014,0.354811937769673,61,2,426,0.157276995305164,-0.402618182,1,61,8,325,0.12,-0.04482,1,61,2,426,0.157276995305164,-0.402618182,1,410.4,1,5.2,445.8,1,3.2,1099123
2019-10-10,"AMZN",1725.23999,1720.26001,1738.29004,1713.75,2721331,60.7142857142857,7,417,0.0671462829736211,0.093722222,1,1099123,1622408,0.40386201737184,50,0,387,0.211886304909561,-0.22164,1,50,2,426,0.157276995305164,-0.402618182,1,50,0,387,0.211886304909561,-0.22164,1,415.8,1,3.6,439.8,1,3.4,1140741
2019-10-11,"AMZN",1742.92004,1731.92004,1745.44995,1729.85999,3278791,61.8888888888889,9,497,0.144869215291751,-0.121141667,1,1140741,2138793,0.34783630845114,60.7142857142857,7,417,0.0671462829736211,0.093722222,1,60.7142857142857,0,387,0.211886304909561,-0.22164,1,60.7142857142857,7,417,0.0671462829736211,0.093722222,1,432.4,1,3.2,441.1,1,3.5,818012
2019-10-14,"AMZN",1728.91003,1736.43005,1741.88867,1722,1928698,50,0,352,0.244318181818182,0.092708333,1,818012,1110886,0.424082559057037,61.8888888888889,9,497,0.144869215291751,-0.121141667,1,61.8888888888889,7,417,0.0671462829736211,0.093722222,1,61.8888888888889,9,497,0.144869215291751,-0.121141667,1,460.4,1,4.4,447.7,1,3.1,1353184
2019-10-15,"AMZN",1742.14001,1767.38,1776.44995,1740.62,3128444,50,0,509,0.371316306483301,-0.025706667,1,1353184,1776060,0.432431603288206,50,0,352,0.244318181818182,0.092708333,1,50,9,497,0.144869215291751,-0.121141667,1,50,0,352,0.244318181818182,0.092708333,1,478.4,1,3.4,450.6,1,3,1165298
2019-10-16,"AMZN",1773.32996,1777.43005,1786.23999,1770.521,2803453,35,6,527,0.278937381404175,-0.047857143,1,1165298,1638770,0.415574087361647,50,0,509,0.371316306483301,-0.025706667,1,50,0,352,0.244318181818182,0.092708333,1,50,0,509,0.371316306483301,-0.025706667,1,471.8,1,1.8,467.2,1,3.5,1068996
2019-10-17,"AMZN",1796.48999,1787.47998,1798.84998,1782.02002,2713390,64,2,507,0.276134122287968,0.196838462,1,1068996,1644777,0.393915040056777,35,6,527,0.278937381404175,-0.047857143,1,35,0,509,0.371316306483301,-0.025706667,1,35,6,527,0.278937381404175,-0.047857143,1,479.6,1,2.6,619.3,1,7.3,1433218
2019-10-18,"AMZN",1787.80005,1757.51001,1793.97998,1749.20007,3365522,61,1,464,0.181034482758621,-0.014612121,1,1433218,1932873,0.425781121187752,64,2,507,0.276134122287968,0.196838462,1,64,6,527,0.278937381404175,-0.047857143,1,64,2,507,0.276134122287968,0.196838462,1,468.8,1,2.8,756.8,1,11,995496
2019-10-21,"AMZN",1769.66003,1785.66003,1785.88,1765,2224613,43,4,391,0.268542199488491,0.051644444,1,995496,1229406,0.447433639773797,61,1,464,0.181034482758621,-0.014612121,1,61,2,507,0.276134122287968,0.196838462,1,61,1,464,0.181034482758621,-0.014612121,1,474,1,2.6,788.9,1,11.3,944075
2019-10-22,"AMZN",1788.15002,1765.72998,1789.77991,1762,2233325,50,1,455,0.0835164835164835,-0.179384615,1,944075,1290350,0.422513622072793,43,4,391,0.268542199488491,0.051644444,1,43,1,464,0.181034482758621,-0.014612121,1,43,4,391,0.268542199488491,0.051644444,1,760.2,1,11.2,790.6,1,11.9,936913
2019-10-23,"AMZN",1761.30005,1762.17004,1770.05005,1742,2194022,48.8,5,553,0.164556962025316,-0.0614,1,936913,1253467,0.4277399355363,50,1,455,0.0835164835164835,-0.179384615,1,50,4,391,0.268542199488491,0.051644444,1,50,1,455,0.0835164835164835,-0.179384615,1,1041.8,1,20.2,783.8,1,11.5,1590099
2019-10-24,"AMZN",1771.08997,1780.78003,1788.33789,1760.27002,5202938,44.2888888888889,45,1938,0.0144478844169247,0.040338012,1,1590099,3614251,0.3055326793932,48.8,5,553,0.164556962025316,-0.0614,1,48.8,1,455,0.0835164835164835,-0.179384615,1,48.8,5,553,0.164556962025316,-0.0614,1,1098.2,1,20,770.3,1,11.7,4056882
2019-10-25,"AMZN",1697.55005,1761.32996,1764.20996,1695,9625707,40.7173913043478,46,1872,0.136752136752137,-0.008878524,1,4056882,5569520,0.421432846872591,44.2888888888889,45,1938,0.0144478844169247,0.040338012,1,44.2888888888889,5,553,0.164556962025316,-0.0614,1,44.2888888888889,45,1938,0.0144478844169247,0.040338012,1,1112.4,1,21,764,1,11.6,1674584
2019-10-28,"AMZN",1748.06006,1777.07996,1778.69995,1742.5,3709991,22,3,673,0.301634472511144,-0.057148837,1,1674584,2034267,0.451510184690623,40.7173913043478,46,1872,0.136752136752137,-0.008878524,1,40.7173913043478,45,1938,0.0144478844169247,0.040338012,1,40.7173913043478,46,1872,0.136752136752137,-0.008878524,1,1093.6,1,20.4,765,1,11.2,1016104
2019-10-29,"AMZN",1774.81006,1762.70996,1777,1755.81006,2275856,57,6,526,0.306083650190114,-0.096507692,1,1016104,1260751,0.446275234918341,22,3,673,0.301634472511144,-0.057148837,1,22,46,1872,0.136752136752137,-0.008878524,1,22,3,673,0.301634472511144,-0.057148837,1,780.4,1,12.2,762.8,1,11.3,1062003
2019-10-30,"AMZN",1760.23999,1779.98999,1782.38,1759.11499,2449215,51.5,2,459,0.185185185185185,0.0109,1,1062003,1387402,0.43357590925143,57,6,526,0.306083650190114,-0.096507692,1,57,3,673,0.301634472511144,-0.057148837,1,57,6,526,0.306083650190114,-0.096507692,1,486.2,1,3,745,1,11.3,1070253
2019-10-31,"AMZN",1775.98999,1776.66003,1792,1771.47534,2780085,65,4,372,0.239247311827957,-0.011391667,1,1070253,1710932,0.384819060939851,51.5,2,459,0.185185185185185,0.0109,1,51.5,6,526,0.306083650190114,-0.096507692,1,51.5,2,459,0.185185185185185,0.0109,1,431.8,1,2.4,598.3,1,6.8,982933
2019-11-01,"AMZN",1788.01001,1791.43994,1797.44495,1785.20996,2789954,50,0,401,0.231920199501247,0.088275,1,982933,1807421,0.352261039280321,65,4,372,0.239247311827957,-0.011391667,1,65,2,459,0.185185185185185,0.0109,1,65,4,372,0.239247311827957,-0.011391667,1,413.2,1,1.6,453.3,1,2.2,1150005
2019-11-04,"AMZN",1801.01001,1804.66003,1815.06006,1801.01001,2771720,50,0,401,0.339152119700748,0.332833333,1,1150005,1621917,0.414876392625767,50,0,401,0.231920199501247,0.088275,1,50,4,372,0.239247311827957,-0.011391667,1,50,0,401,0.231920199501247,0.088275,1,396.4,1,2.2,426,1,2,784141
2019-11-05,"AMZN",1809.16003,1801.70996,1810.25,1794,1884037,64,2,433,0.300230946882217,0.5842,1,784141,1101402,0.415870123354387,50,0,401,0.339152119700748,0.332833333,1,50,0,401,0.231920199501247,0.088275,1,50,0,401,0.339152119700748,0.332833333,1,416.2,1,1.4,422.1,1,1.5,794709
2019-11-06,"AMZN",1801,1795.77002,1802.5,1788.57996,2028075,59.4,5,375,0.346666666666667,0.094885714,1,794709,1235074,0.391524118588046,64,2,433,0.300230946882217,0.5842,1,64,0,401,0.339152119700748,0.332833333,1,64,2,433,0.300230946882217,0.5842,1,420.4,1,1.4,444.4,1,1.5,1121417
2019-11-07,"AMZN",1803.76001,1788.19995,1805.90002,1783.47998,2650186,50,0,471,0.256900212314225,0.02866,1,1121417,1529669,0.423002875048188,59.4,5,375,0.346666666666667,0.094885714,1,59.4,2,433,0.300230946882217,0.5842,1,59.4,5,375,0.346666666666667,0.094885714,1,420.2,1,1.6,464.1,1,1.7,713951
2019-11-08,"AMZN",1787.89001,1785.88,1789.88,1774.04004,2125998,50,0,422,0.26303317535545,-0.02835,1,713951,1412247,0.335787635958645,50,0,471,0.256900212314225,0.02866,1,50,5,375,0.346666666666667,0.094885714,1,50,0,471,0.256900212314225,0.02866,1,431,1,1.4,491.8,1,1.7,721646
2019-11-11,"AMZN",1778,1771.65002,1780,1767.13,1947210,40,1,400,0.23,0.4256,1,721646,1226164,0.370490961644103,50,0,422,0.26303317535545,-0.02835,1,50,0,471,0.256900212314225,0.02866,1,50,0,422,0.26303317535545,-0.02835,1,492.4,1,0.8,502.4,1,2,701835
2019-11-12,"AMZN",1774.66003,1778,1786.21997,1771.91003,2038727,61,1,487,0.190965092402464,-0.009625,1,701835,1337090,0.344218154174381,40,1,400,0.23,0.4256,1,40,0,422,0.26303317535545,-0.02835,1,40,1,400,0.23,0.4256,1,512,1,2,512.2,1,2.9,1035028
2019-11-13,"AMZN",1773.39001,1753.10999,1775,1747.32166,2927303,64,2,682,-0.00293255131964809,0.149311111,1,1035028,1891864,0.353626987261573,61,1,487,0.190965092402464,-0.009625,1,61,1,400,0.23,0.4256,1,61,1,487,0.190965092402464,-0.009625,1,563.2,1,2,533.1,1,2.9,1023884
2019-11-14,"AMZN",1751.43005,1754.59998,1766.59314,1749.56006,2270396,61,6,569,0.123022847100176,0.18905,1,1023884,1245533,0.451166092436956,64,2,682,-0.00293255131964809,0.149311111,1,64,1,487,0.190965092402464,-0.009625,1,64,2,682,-0.00293255131964809,0.149311111,1,584.6,1,2.4,526.4,1,3.3,1377885
