"","date","ticker","otcvol","otcshortvol"
"1370",2019-12-31,"AMZN",922718,325648
"1371",2019-12-31,"FB",2878036,1108814
"1372",2019-12-31,"GOOGL",194588,68812
"1373",2019-12-31,"NFLX",1279750,638516
"1375",2020-01-02,"AAPL",62857784,35396176
"1376",2020-01-02,"AMZN",1503455,558941
"1377",2020-01-02,"FB",4739150,1821736
"1378",2020-01-02,"GOOGL",385191,191227
"1379",2020-01-02,"NFLX",1551841,875545
"1380",2020-01-03,"AAPL",33066728,17258184
"1381",2020-01-03,"AMZN",706201,247277
"1382",2020-01-03,"FB",2546708,758951
"1383",2020-01-03,"GOOGL",214185,115574
"1384",2020-01-03,"NFLX",897500,580839
"1387",2020-01-06,"AAPL",57284628,19969976
"1388",2020-01-06,"AMZN",1520820,520626
"1389",2020-01-06,"FB",5961972,2151849
"1390",2020-01-06,"GOOGL",560474,235545
"1391",2020-01-06,"NFLX",2227419,1325378
"1392",2020-01-07,"AAPL",48693840,17499372
"1393",2020-01-07,"AMZN",1585228,689002
"1394",2020-01-07,"FB",6338459,2827652
"1395",2020-01-07,"GOOGL",551826,239932
"1396",2020-01-07,"NFLX",1671101,876106
"1397",2020-01-08,"AAPL",57912412,18927604
"1398",2020-01-08,"AMZN",1413622,477829
"1399",2020-01-08,"FB",4841544,1608318
"1400",2020-01-08,"GOOGL",551921,263089
"1401",2020-01-08,"NFLX",3080886,1746495
"1402",2020-01-09,"AAPL",77276396,32155940
"1403",2020-01-09,"AMZN",1134641,416949
"1404",2020-01-09,"FB",4846324,1989097
"1405",2020-01-09,"GOOGL",429095,197465
"1406",2020-01-09,"NFLX",1717472,987889
"1407",2020-01-10,"AAPL",67020700,35789756
"1408",2020-01-10,"AMZN",1088136,424641
"1409",2020-01-10,"FB",4734227,1736433
"1410",2020-01-10,"GOOGL",375430,164845
"1411",2020-01-10,"NFLX",1657856,952310
"1414",2020-01-13,"AAPL",55625064,32631124
"1415",2020-01-13,"AMZN",1009489,406325
"1416",2020-01-13,"FB",6065977,2870055
"1417",2020-01-13,"GOOGL",509653,343555
"1418",2020-01-13,"NFLX",2343484,1366875
"1419",2020-01-14,"AAPL",35694412,19818224
"1420",2020-01-14,"AMZN",694796,281071
"1421",2020-01-14,"FB",2950276,1503885
"1422",2020-01-14,"GOOGL",216257,94758
"1423",2020-01-14,"NFLX",2108655,1092643
"1424",2020-01-15,"AAPL",55202744,30435040
"1425",2020-01-15,"AMZN",1029706,349929
"1426",2020-01-15,"FB",3475762,1911133
"1427",2020-01-15,"GOOGL",254681,101241
"1428",2020-01-15,"NFLX",1824536,1122404
"1429",2020-01-16,"AAPL",48670064,30021616
"1430",2020-01-16,"AMZN",891190,340624
"1431",2020-01-16,"FB",3300939,2121380
"1432",2020-01-16,"GOOGL",279997,133416
"1433",2020-01-16,"NFLX",1775564,1186771
"1434",2020-01-17,"AAPL",51518732,30379820
"1435",2020-01-17,"AMZN",962560,394243
"1436",2020-01-17,"FB",3709818,1751529
"1437",2020-01-17,"GOOGL",454142,189792
"1438",2020-01-17,"NFLX",1506790,846664
"1442",2020-01-21,"AAPL",41891232,22992676
"1443",2020-01-21,"AMZN",1207376,473114
"1444",2020-01-21,"FB",4083008,1458918
"1445",2020-01-21,"GOOGL",433076,228709
"1446",2020-01-21,"NFLX",4431726,2629768
"1447",2020-01-22,"AAPL",41952804,23899732
"1448",2020-01-22,"AMZN",1069177,388389
"1449",2020-01-22,"FB",3945056,1486676
"1450",2020-01-22,"GOOGL",323146,183533
"1451",2020-01-22,"NFLX",9198884,5078581
"1452",2020-01-23,"AAPL",34648924,19292108
"1453",2020-01-23,"AMZN",761812,321241
"1454",2020-01-23,"FB",3061704,1089650
"1455",2020-01-23,"GOOGL",324021,124675
"1456",2020-01-23,"NFLX",8143365,4789698
"1457",2020-01-24,"AAPL",68422500,40830480
"1458",2020-01-24,"AMZN",1361603,591385
"1459",2020-01-24,"FB",3932787,1318967
"1460",2020-01-24,"GOOGL",412373,185846
"1461",2020-01-24,"NFLX",7936237,4697268
"1464",2020-01-27,"AAPL",69558500,34648200
"1465",2020-01-27,"AMZN",1238266,507916
"1466",2020-01-27,"FB",3970481,1922772
"1467",2020-01-27,"GOOGL",462556,194145
"1468",2020-01-27,"NFLX",3118452,1875359
"1469",2020-01-28,"AAPL",66289308,39842784
"1470",2020-01-28,"AMZN",964205,380080
"1471",2020-01-28,"FB",4658617,2512459
"1472",2020-01-28,"GOOGL",319393,171324
"1473",2020-01-28,"NFLX",2333217,1317814
"1474",2020-01-29,"AAPL",97946256,53654944
"1475",2020-01-29,"AMZN",742442,277929
"1476",2020-01-29,"FB",11119788,4807908
"1477",2020-01-29,"GOOGL",309332,167285
"1478",2020-01-29,"NFLX",2800929,1756276
"1479",2020-01-30,"AAPL",60136768,30124756
"1480",2020-01-30,"AMZN",1337779,474334
"1481",2020-01-30,"FB",21758960,11934611
"1482",2020-01-30,"GOOGL",344105,154291
"1483",2020-01-30,"NFLX",1671114,1012537
"1484",2020-01-31,"AAPL",90850928,44042904
"1485",2020-01-31,"AMZN",5431961,1801494
"1486",2020-01-31,"FB",12634522,4823964
"1487",2020-01-31,"GOOGL",585752,265465
"1488",2020-01-31,"NFLX",1501733,828402
"1491",2020-02-03,"AAPL",81520148,40859152
"1492",2020-02-03,"AMZN",1881014,541030
"1493",2020-02-03,"FB",5275712,1909378
"1494",2020-02-03,"GOOGL",928414,386725
"1495",2020-02-03,"NFLX",2190300,1229511
"1496",2020-02-04,"AAPL",59541812,31260284
"1497",2020-02-04,"AMZN",1601399,467704
"1498",2020-02-04,"FB",5933399,1909739
"1499",2020-02-04,"GOOGL",1412177,594992
"1500",2020-02-04,"NFLX",2255239,1227129
"1501",2020-02-05,"AAPL",50174412,28009384
"1502",2020-02-05,"AMZN",1231257,374413
"1503",2020-02-05,"FB",3524183,1881264
"1504",2020-02-05,"GOOGL",480737,269130
"1505",2020-02-05,"NFLX",2359349,1363874
"1506",2020-02-06,"AAPL",42389988,20072112
"1507",2020-02-06,"AMZN",865762,267598
"1508",2020-02-06,"FB",3994125,2080745
"1509",2020-02-06,"GOOGL",606709,277455
"1510",2020-02-06,"NFLX",1397027,867519
"1511",2020-02-07,"AAPL",54167016,31116900
"1512",2020-02-07,"AMZN",1956140,592470
"1513",2020-02-07,"FB",3859484,2030332
"1514",2020-02-07,"GOOGL",441022,248362
"1515",2020-02-07,"NFLX",1470718,917576
"1518",2020-02-10,"AAPL",48258956,20193776
"1519",2020-02-10,"AMZN",1934655,636123
"1520",2020-02-10,"FB",3925153,2065445
"1521",2020-02-10,"GOOGL",542713,272297
"1522",2020-02-10,"NFLX",1628781,883663
"1523",2020-02-11,"AAPL",39364988,19755684
"1524",2020-02-11,"AMZN",2305635,864465
"1525",2020-02-11,"FB",10549661,5650631
"1526",2020-02-11,"GOOGL",642241,315803
"1527",2020-02-11,"NFLX",1933496,963946
"1528",2020-02-12,"AAPL",43594456,15694252
"1529",2020-02-12,"AMZN",1174483,393056
"1530",2020-02-12,"FB",5282796,2801723
"1531",2020-02-12,"GOOGL",299981,154102
"1532",2020-02-12,"NFLX",1792362,957730
"1533",2020-02-13,"AAPL",40390128,21942532
"1534",2020-02-13,"AMZN",1144207,323018
"1535",2020-02-13,"FB",4814192,2690279
"1536",2020-02-13,"GOOGL",259550,134226
"1537",2020-02-13,"NFLX",1679921,1025249
"1538",2020-02-14,"AAPL",33506816,17581224
"1539",2020-02-14,"AMZN",924568,313907
"1540",2020-02-14,"FB",3952053,2178092
"1541",2020-02-14,"GOOGL",382055,119566
"1542",2020-02-14,"NFLX",1328945,790895
"1546",2020-02-18,"AAPL",67957528,24076884
"1547",2020-02-18,"AMZN",1072689,336371
"1548",2020-02-18,"FB",4864605,2458751
"1549",2020-02-18,"GOOGL",333767,148990
"1550",2020-02-18,"NFLX",2033779,1048714
"1551",2020-02-19,"AAPL",35744444,13314360
"1552",2020-02-19,"AMZN",977377,339783
"1553",2020-02-19,"FB",4603301,2008848
"1554",2020-02-19,"GOOGL",286869,139285
"1555",2020-02-19,"NFLX",2013206,1067023
"1556",2020-02-20,"AAPL",41422548,15189516
"1557",2020-02-20,"AMZN",1251945,376773
"1558",2020-02-20,"FB",4630297,2181002
"1559",2020-02-20,"GOOGL",352483,140147
"1560",2020-02-20,"NFLX",1669729,967607
"1561",2020-02-21,"AAPL",49735544,18241828
"1562",2020-02-21,"AMZN",1596537,584088
"1563",2020-02-21,"FB",3913892,1769485
"1564",2020-02-21,"GOOGL",482341,261890
"1565",2020-02-21,"NFLX",1316249,803745
"1568",2020-02-24,"AAPL",84573452,24684616
"1569",2020-02-24,"AMZN",2416376,616015
"1570",2020-02-24,"FB",8179349,2514744
"1571",2020-02-24,"GOOGL",654948,281723
"1572",2020-02-24,"NFLX",2023600,1065796
"1573",2020-02-25,"AAPL",93511168,28503676
"1574",2020-02-25,"AMZN",2520524,914856
"1575",2020-02-25,"FB",6371650,2001920
"1576",2020-02-25,"GOOGL",704278,358393
"1577",2020-02-25,"NFLX",2079722,1045326
"1578",2020-02-26,"AAPL",87075196,34893856
"1579",2020-02-26,"AMZN",1966830,689794
"1580",2020-02-26,"FB",5368072,1807712
"1581",2020-02-26,"GOOGL",584078,294753
"1582",2020-02-26,"NFLX",3316711,2006091
"1583",2020-02-27,"AAPL",124615412,35160416
"1584",2020-02-27,"AMZN",3217481,972085
"1585",2020-02-27,"FB",6843252,1828604
"1586",2020-02-27,"GOOGL",838775,386830
"1587",2020-02-27,"NFLX",4448213,2240450
"1588",2020-02-28,"AAPL",140938764,43324760
"1589",2020-02-28,"AMZN",3089628,992987
"1590",2020-02-28,"FB",8034456,2002182
"1591",2020-02-28,"GOOGL",1012614,484623
"1592",2020-02-28,"NFLX",3524267,1753448
"1595",2020-03-02,"AAPL",136544168,63327872
"1596",2020-03-02,"AMZN",2441969,1011474
"1597",2020-03-02,"FB",7646120,2574509
"1598",2020-03-02,"GOOGL",698400,398849
"1599",2020-03-02,"NFLX",2332487,1423325
"1600",2020-03-03,"AAPL",120562996,52416236
"1601",2020-03-03,"AMZN",2586018,1075189
"1602",2020-03-03,"FB",7764405,2663866
"1603",2020-03-03,"GOOGL",656092,341904
"1604",2020-03-03,"NFLX",2921928,1609339
"1605",2020-03-04,"AAPL",84482784,36408416
"1606",2020-03-04,"AMZN",1534075,644860
"1607",2020-03-04,"FB",7498670,2440770
"1608",2020-03-04,"GOOGL",614875,229837
"1609",2020-03-04,"NFLX",1822225,996135
"1610",2020-03-05,"AAPL",46660956,18112804
"1611",2020-03-05,"AMZN",1038487,384750
"1612",2020-03-05,"FB",4489103,1687611
"1613",2020-03-05,"GOOGL",599523,334950
"1614",2020-03-05,"NFLX",2645454,1417562
"1615",2020-03-06,"AAPL",88988016,35986436
"1616",2020-03-06,"AMZN",1721742,716871
"1617",2020-03-06,"FB",7424218,2867920
"1618",2020-03-06,"GOOGL",851613,467354
"1619",2020-03-06,"NFLX",2961473,1765858
"1622",2020-03-09,"AAPL",107986560,40452136
"1623",2020-03-09,"AMZN",2822620,1009698
"1624",2020-03-09,"FB",8284056,2406553
"1625",2020-03-09,"GOOGL",918867,437226
"1626",2020-03-09,"NFLX",2467564,1325267
"1627",2020-03-10,"AAPL",110730208,43810288
"1628",2020-03-10,"AMZN",2426519,1009682
"1629",2020-03-10,"FB",6549293,2312338
"1630",2020-03-10,"GOOGL",666174,354344
"1631",2020-03-10,"NFLX",2659020,1527544
"1632",2020-03-11,"AAPL",102870596,43913792
"1633",2020-03-11,"AMZN",2012157,813477
"1634",2020-03-11,"FB",5834943,1729780
"1635",2020-03-11,"GOOGL",722712,320464
"1636",2020-03-11,"NFLX",2070786,1134095
"1637",2020-03-12,"AAPL",143500336,41975824
"1638",2020-03-12,"AMZN",4052895,1284746
"1639",2020-03-12,"FB",11032938,3139561
"1640",2020-03-12,"GOOGL",1269575,587031
"1641",2020-03-12,"NFLX",4199785,1959744
"1642",2020-03-13,"AAPL",132322940,44830352
"1643",2020-03-13,"AMZN",2982749,1063905
"1644",2020-03-13,"FB",9367146,2471916
"1645",2020-03-13,"GOOGL",1032517,507290
"1646",2020-03-13,"NFLX",3226317,1567883
"1649",2020-03-16,"AAPL",117807336,38445212
"1650",2020-03-16,"AMZN",3090508,1143160
"1651",2020-03-16,"FB",13108116,2779746
"1652",2020-03-16,"GOOGL",1307220,502001
"1653",2020-03-16,"NFLX",3400325,1702829
"1654",2020-03-17,"AAPL",133770840,38348828
"1655",2020-03-17,"AMZN",4099088,1629562
"1656",2020-03-17,"FB",10601325,2804418
"1657",2020-03-17,"GOOGL",1092551,491281
"1658",2020-03-17,"NFLX",3929943,1872223
"1659",2020-03-18,"AAPL",74661200,23446640
"1660",2020-03-18,"AMZN",2605387,994674
"1661",2020-03-18,"FB",9304620,2762413
"1662",2020-03-18,"GOOGL",1120624,603776
"1663",2020-03-18,"NFLX",3783759,1750841
"1664",2020-03-19,"AAPL",103749332,32677628
"1665",2020-03-19,"AMZN",4102527,1356030
"1666",2020-03-19,"FB",12031746,4074542
"1667",2020-03-19,"GOOGL",1238743,478862
"1668",2020-03-19,"NFLX",4254654,2128961
"1669",2020-03-20,"AAPL",113639796,44503788
"1670",2020-03-20,"AMZN",3467291,1357402
"1671",2020-03-20,"FB",8949194,2799910
"1672",2020-03-20,"GOOGL",974266,496015
"1673",2020-03-20,"NFLX",3786198,1992463
"1676",2020-03-23,"AAPL",150006792,52585940
"1677",2020-03-23,"AMZN",3182754,871052
"1678",2020-03-23,"FB",9710575,2972382
"1679",2020-03-23,"GOOGL",1191772,517897
"1680",2020-03-23,"NFLX",5812562,3109396
"1681",2020-03-24,"AAPL",119950176,46988920
"1682",2020-03-24,"AMZN",2485594,901782
"1683",2020-03-24,"FB",10815227,3333463
"1684",2020-03-24,"GOOGL",986329,432401
"1685",2020-03-24,"NFLX",4373505,2187063
"1686",2020-03-25,"AAPL",130741912,80791920
"1687",2020-03-25,"AMZN",2274969,904812
"1688",2020-03-25,"FB",12447906,4357317
"1689",2020-03-25,"GOOGL",1298380,678786
"1690",2020-03-25,"NFLX",3522381,1757773
"1691",2020-03-26,"AAPL",104305316,64399656
"1692",2020-03-26,"AMZN",1969567,1016538
"1693",2020-03-26,"FB",9932936,3747979
"1694",2020-03-26,"GOOGL",1090595,615534
"1695",2020-03-26,"NFLX",2676671,1454794
"1696",2020-03-27,"AAPL",56507960,36331896
"1697",2020-03-27,"AMZN",1195369,677822
"1698",2020-03-27,"FB",7043088,2192332
"1699",2020-03-27,"GOOGL",782678,417735
"1700",2020-03-27,"NFLX",2525755,1488856
"1703",2020-03-30,"AAPL",77808648,47005268
"1704",2020-03-30,"AMZN",2238719,1281091
"1705",2020-03-30,"FB",8363391,3381339
"1706",2020-03-30,"GOOGL",892731,493055
"1707",2020-03-30,"NFLX",3420445,2199240
"1708",2020-03-31,"AAPL",87292836,53151140
"1709",2020-03-31,"AMZN",1655228,875838
"1710",2020-03-31,"FB",8541171,3668771
"1711",2020-03-31,"GOOGL",835032,444509
"1712",2020-03-31,"NFLX",3213641,2077397
"1713",2020-04-01,"AAPL",77923128,46130988
"1714",2020-04-01,"AMZN",1319871,732015
"1715",2020-04-01,"FB",6819448,2655790
"1716",2020-04-01,"GOOGL",833161,410690
"1717",2020-04-01,"NFLX",2678232,1641066
"1718",2020-04-02,"AAPL",72998824,45216460
"1719",2020-04-02,"AMZN",1662436,772725
"1720",2020-04-02,"FB",7072721,2588062
"1721",2020-04-02,"GOOGL",851465,359875
"1722",2020-04-02,"NFLX",1823218,1137334
"1723",2020-04-03,"AAPL",60835480,36076008
"1724",2020-04-03,"AMZN",1185748,679268
"1725",2020-04-03,"FB",8507034,3762800
"1726",2020-04-03,"GOOGL",711751,294201
"1727",2020-04-03,"NFLX",1799216,1108117
"1730",2020-04-06,"AAPL",75112596,38716508
"1731",2020-04-06,"AMZN",2053405,937303
"1732",2020-04-06,"FB",9000766,2993727
"1733",2020-04-06,"GOOGL",899477,497849
"1734",2020-04-06,"NFLX",2597059,1263284
"1735",2020-04-07,"AAPL",96993524,59300560
"1736",2020-04-07,"AMZN",1942324,1057685
"1737",2020-04-07,"FB",12464677,5584550
"1738",2020-04-07,"GOOGL",910937,404886
"1739",2020-04-07,"NFLX",2742517,1581569
"1740",2020-04-08,"AAPL",72999416,46665736
"1741",2020-04-08,"AMZN",1431282,785378
"1742",2020-04-08,"FB",8525546,3678106
"1743",2020-04-08,"GOOGL",516227,289619
"1744",2020-04-08,"NFLX",2504189,1521646
"1745",2020-04-09,"AAPL",74085340,46058876
"1746",2020-04-09,"AMZN",1590713,895383
"1747",2020-04-09,"FB",8941714,3549300
"1748",2020-04-09,"GOOGL",753661,315042
"1749",2020-04-09,"NFLX",2716978,1467751
"1753",2020-04-13,"AAPL",62350096,38300008
"1754",2020-04-13,"AMZN",3142254,1253410
"1755",2020-04-13,"FB",7867954,4109348
"1756",2020-04-13,"GOOGL",663341,281227
"1757",2020-04-13,"NFLX",4729610,2641507
"1758",2020-04-14,"AAPL",89143720,55148332
"1759",2020-04-14,"AMZN",3532188,1487877
"1760",2020-04-14,"FB",8135118,4215200
"1761",2020-04-14,"GOOGL",973159,479729
"1762",2020-04-14,"NFLX",5202421,2851805
"1763",2020-04-15,"AAPL",59057988,35924880
"1764",2020-04-15,"AMZN",3147674,1802847
"1765",2020-04-15,"FB",7047471,3256221
"1766",2020-04-15,"GOOGL",618690,306040
"1767",2020-04-15,"NFLX",6266316,3850731
"1768",2020-04-16,"AAPL",70140780,41766172
"1769",2020-04-16,"AMZN",5521276,2993526
"1770",2020-04-16,"FB",8396196,4762621
"1771",2020-04-16,"GOOGL",810606,438473
"1772",2020-04-16,"NFLX",6901330,4231424
"1773",2020-04-17,"AAPL",91058768,51086824
"1774",2020-04-17,"AMZN",3367841,1497895
"1775",2020-04-17,"FB",7169237,3633055
"1776",2020-04-17,"GOOGL",766456,356488
"1777",2020-04-17,"NFLX",5241241,2922865
"1780",2020-04-20,"AAPL",57071036,22048664
"1781",2020-04-20,"AMZN",2748926,1061639
"1782",2020-04-20,"FB",6307953,2315725
"1783",2020-04-20,"GOOGL",633903,261419
"1784",2020-04-20,"NFLX",6386029,3859418
"1785",2020-04-21,"AAPL",74645660,30908132
"1786",2020-04-21,"AMZN",3642570,1446848
"1787",2020-04-21,"FB",8877847,3714072
"1788",2020-04-21,"GOOGL",656047,359562
"1789",2020-04-21,"NFLX",8794140,5202354
"1790",2020-04-22,"AAPL",52619756,21670588
"1791",2020-04-22,"AMZN",1829625,628180
"1792",2020-04-22,"FB",14898157,5759941
"1793",2020-04-22,"GOOGL",652966,332706
"1794",2020-04-22,"NFLX",10538655,6500530
"1795",2020-04-23,"AAPL",54149340,21853848
"1796",2020-04-23,"AMZN",2131102,803642
"1797",2020-04-23,"FB",8364122,3235502
"1798",2020-04-23,"GOOGL",497447,257242
"1799",2020-04-23,"NFLX",7172918,4523105
"1800",2020-04-24,"AAPL",57492260,21963940
"1801",2020-04-24,"AMZN",1686226,646730
"1802",2020-04-24,"FB",13525700,5309619
"1803",2020-04-24,"GOOGL",577659,294354
"1804",2020-04-24,"NFLX",3808611,2224944
"1807",2020-04-27,"AAPL",56367856,23582172
"1808",2020-04-27,"AMZN",2630909,1105279
"1809",2020-04-27,"FB",12508443,4383770
"1810",2020-04-27,"GOOGL",577972,275319
"1811",2020-04-27,"NFLX",2968669,1654600
"1812",2020-04-28,"AAPL",48603520,20284076
"1813",2020-04-28,"AMZN",2239668,798360
"1814",2020-04-28,"FB",8616548,3385478
"1815",2020-04-28,"GOOGL",1079757,440817
"1816",2020-04-28,"NFLX",4439763,2407779
"1817",2020-04-29,"AAPL",58312072,22650208
"1818",2020-04-29,"AMZN",1824140,652148
"1819",2020-04-29,"FB",17303177,7270549
"1820",2020-04-29,"GOOGL",1615931,982424
"1821",2020-04-29,"NFLX",3893335,2188181
"1822",2020-04-30,"AAPL",66027664,26899048
"1823",2020-04-30,"AMZN",3083588,1185940
"1824",2020-04-30,"FB",20733316,9603358
"1825",2020-04-30,"GOOGL",666374,349394
"1826",2020-04-30,"NFLX",3009816,1779527
"1827",2020-05-01,"AAPL",118606096,54111112
"1828",2020-05-01,"AMZN",4040308,1721779
"1829",2020-05-01,"FB",14873430,7586713
"1830",2020-05-01,"GOOGL",722928,392963
"1831",2020-05-01,"NFLX",3477213,2113198
"1834",2020-05-04,"AAPL",63149408,24732756
"1835",2020-05-04,"AMZN",1889778,735197
"1836",2020-05-04,"FB",8231674,4954162
"1837",2020-05-04,"GOOGL",429464,250363
"1838",2020-05-04,"NFLX",3328416,1906033
"1839",2020-05-05,"AAPL",68634816,27355356
"1840",2020-05-05,"AMZN",1237218,487783
"1841",2020-05-05,"FB",9472247,5609857
"1842",2020-05-05,"GOOGL",648557,381298
"1843",2020-05-05,"NFLX",2709625,1467248
"1844",2020-05-06,"AAPL",67877756,28483856
"1845",2020-05-06,"AMZN",1240508,504910
"1846",2020-05-06,"FB",9074900,5759866
"1847",2020-05-06,"GOOGL",417885,252924
"1848",2020-05-06,"NFLX",3034230,1753946
"1849",2020-05-07,"AAPL",47938800,20541424
"1850",2020-05-07,"AMZN",1171369,452338
"1851",2020-05-07,"FB",6055689,3564725
"1852",2020-05-07,"GOOGL",416867,234024
"1853",2020-05-07,"NFLX",2213246,1297808
"1854",2020-05-08,"AAPL",62405384,24704348
"1855",2020-05-08,"AMZN",1124940,368311
"1856",2020-05-08,"FB",5093731,2756018
"1857",2020-05-08,"GOOGL",453064,217201
"1858",2020-05-08,"NFLX",2095603,1047183
"1861",2020-05-11,"AAPL",74887196,32198672
"1862",2020-05-11,"AMZN",1292207,692592
"1863",2020-05-11,"FB",5101577,2974643
"1864",2020-05-11,"GOOGL",481312,283841
"1865",2020-05-11,"NFLX",2405079,1339296
"1866",2020-05-12,"AAPL",75839940,34111924
"1867",2020-05-12,"AMZN",1097371,575378
"1868",2020-05-12,"FB",5964843,2969090
"1869",2020-05-12,"GOOGL",523379,212164
"1870",2020-05-12,"NFLX",1959378,1147382
"1871",2020-05-13,"AAPL",95638828,37397040
"1872",2020-05-13,"AMZN",1944202,1052122
"1873",2020-05-13,"FB",7244597,3582830
"1874",2020-05-13,"GOOGL",488451,185242
"1875",2020-05-13,"NFLX",3513531,2185636
"1876",2020-05-14,"AAPL",74534832,33254476
"1877",2020-05-14,"AMZN",1187324,653395
"1878",2020-05-14,"FB",5235700,2801441
"1879",2020-05-14,"GOOGL",368554,190422
"1880",2020-05-14,"NFLX",4403581,2594859
"1881",2020-05-15,"AAPL",73127344,32530868
"1882",2020-05-15,"AMZN",1365523,731562
"1883",2020-05-15,"FB",6579076,3890954
"1884",2020-05-15,"GOOGL",364414,217389
"1885",2020-05-15,"NFLX",3186436,1835156
"1888",2020-05-18,"AAPL",59493132,22902052
"1889",2020-05-18,"AMZN",1596321,516228
"1890",2020-05-18,"FB",7503450,3273933
"1891",2020-05-18,"GOOGL",486571,234119
"1892",2020-05-18,"NFLX",3079736,1743398
"1893",2020-05-19,"AAPL",47827592,22549100
"1894",2020-05-19,"AMZN",1743233,725718
"1895",2020-05-19,"FB",14910774,7809723
"1896",2020-05-19,"GOOGL",350372,157627
"1897",2020-05-19,"NFLX",2243251,1313000
"1898",2020-05-20,"AAPL",49242660,22429488
"1899",2020-05-20,"AMZN",1525836,555562
"1900",2020-05-20,"FB",25844576,13926097
"1901",2020-05-20,"GOOGL",439893,251518
"1902",2020-05-20,"NFLX",2495942,1502730
"1903",2020-05-21,"AAPL",46939572,29686288
"1904",2020-05-21,"AMZN",1810757,992538
"1905",2020-05-21,"FB",24685431,15113517
"1906",2020-05-21,"GOOGL",375742,205305
"1907",2020-05-21,"NFLX",3809588,2030565
"1908",2020-05-22,"AAPL",37309240,23880220
"1909",2020-05-22,"AMZN",1059383,531845
"1910",2020-05-22,"FB",17006126,9667606
"1911",2020-05-22,"GOOGL",293123,135552
"1912",2020-05-22,"NFLX",2324617,1338255
"1916",2020-05-26,"AAPL",56340360,33226216
"1917",2020-05-26,"AMZN",1217012,424909
"1918",2020-05-26,"FB",15279230,9016334
"1919",2020-05-26,"GOOGL",425361,196061
"1920",2020-05-26,"NFLX",3084947,1788634
"1921",2020-05-27,"AAPL",43346292,18546480
"1922",2020-05-27,"AMZN",1795029,643110
"1923",2020-05-27,"FB",16063606,9208476
"1924",2020-05-27,"GOOGL",316741,161405
"1925",2020-05-27,"NFLX",4318106,2388034
"1926",2020-05-28,"AAPL",52447672,23586720
"1927",2020-05-28,"AMZN",1151290,454898
"1928",2020-05-28,"FB",14724241,9164741
"1929",2020-05-28,"GOOGL",347764,186705
"1930",2020-05-28,"NFLX",2424720,1402365
"1931",2020-05-29,"AAPL",49729624,21822724
"1932",2020-05-29,"AMZN",947268,360209
"1933",2020-05-29,"FB",9271860,5853111
"1934",2020-05-29,"GOOGL",403137,229936
"1935",2020-05-29,"NFLX",1847796,1080748
"1938",2020-06-01,"AAPL",33924104,13417400
"1939",2020-06-01,"AMZN",1262284,369115
"1940",2020-06-01,"FB",8557320,4435030
"1941",2020-06-01,"GOOGL",306340,162271
"1942",2020-06-01,"NFLX",1598224,969960
"1943",2020-06-02,"AAPL",34439092,13260748
"1944",2020-06-02,"AMZN",957668,329460
"1945",2020-06-02,"FB",9269664,5165973
"1946",2020-06-02,"GOOGL",229144,103775
"1947",2020-06-02,"NFLX",1349191,781503
"1948",2020-06-03,"AAPL",44880912,15932116
"1949",2020-06-03,"AMZN",925388,337165
"1950",2020-06-03,"FB",7051765,3645494
"1951",2020-06-03,"GOOGL",290868,137160
"1952",2020-06-03,"NFLX",1903169,1135406
"1953",2020-06-04,"AAPL",35865940,15642424
"1954",2020-06-04,"AMZN",1121483,517918
"1955",2020-06-04,"FB",7764538,4024964
"1956",2020-06-04,"GOOGL",357198,168584
"1957",2020-06-04,"NFLX",2000779,1072619
"1958",2020-06-05,"AAPL",51194460,19980588
"1959",2020-06-05,"AMZN",1005029,336927
"1960",2020-06-05,"FB",6289398,3304880
"1961",2020-06-05,"GOOGL",444014,207636
"1962",2020-06-05,"NFLX",1763878,1047933
"1965",2020-06-08,"AAPL",39417796,16265164
"1966",2020-06-08,"AMZN",1348796,481812
"1967",2020-06-08,"FB",6547392,3468532
"1968",2020-06-08,"GOOGL",318768,138164
"1969",2020-06-08,"NFLX",2243210,1251514
"1970",2020-06-09,"AAPL",67784480,31042716
"1971",2020-06-09,"AMZN",1936728,844304
"1972",2020-06-09,"FB",13100499,7159267
"1973",2020-06-09,"GOOGL",331200,173225
"1974",2020-06-09,"NFLX",2661486,1511223
"1975",2020-06-10,"AAPL",73626880,33785348
"1976",2020-06-10,"AMZN",1947213,892345
"1977",2020-06-10,"FB",8254990,4462350
"1978",2020-06-10,"GOOGL",341776,182709
"1979",2020-06-10,"NFLX",1629856,917194
"1980",2020-06-11,"AAPL",85173956,33563968
"1981",2020-06-11,"AMZN",2329748,950558
"1982",2020-06-11,"FB",10346799,5991677
"1983",2020-06-11,"GOOGL",526816,303962
"1984",2020-06-11,"NFLX",2796264,1487160
"1985",2020-06-12,"AAPL",90911052,40522100
"1986",2020-06-12,"AMZN",2254023,983781
"1987",2020-06-12,"FB",7065102,4312429
"1988",2020-06-12,"GOOGL",368341,197361
"1989",2020-06-12,"NFLX",2338355,1311565
"1992",2020-06-15,"AAPL",62693904,28160936
"1993",2020-06-15,"AMZN",1514315,603080
"1994",2020-06-15,"FB",5971076,3456409
"1995",2020-06-15,"GOOGL",255620,130456
"1996",2020-06-15,"NFLX",1538925,973324
"1997",2020-06-16,"AAPL",71775448,31692116
"1998",2020-06-16,"AMZN",1298189,434346
"1999",2020-06-16,"FB",5854169,3330612
